dining_table_0,dining_table_1,dining_table_2,dining_table_3,dining_table_4,dining_table_5
0.00035821545,0.01042471,0.00010215528,0.037831616,0.9201841,0.03109927
0.9999893,4.270715e-07,2.5086556e-06,7.733329e-06,4.4159133e-08,4.3484856e-09
0.043767292,0.95367974,0.0024912576,4.561564e-06,3.3742508e-05,2.3384122e-05
0.009807508,0.9574691,0.02840688,8.107279e-05,0.002458217,0.0017772664
0.00049827254,0.039820295,3.2660828e-05,0.123430245,0.831395,0.004823555
0.037110716,0.014275481,0.9486016,1.8147253e-08,2.6397677e-06,9.631039e-06
0.9987698,0.0011199625,2.5332742e-05,7.88481e-05,1.4959245e-06,4.512659e-06
0.38005427,0.17437534,0.44391996,4.303906e-06,0.0015561825,9.000611e-05
3.5259828e-10,2.6901964e-12,1.21822335e-11,0.9999962,1.1158081e-08,3.828861e-06
3.8302153e-10,3.6675415e-13,3.8851042e-10,0.9998227,5.8561564e-09,0.00017735457
0.00010970733,3.441779e-05,0.61396915,6.8583627e-06,3.846483e-05,0.38584128
0.00062307785,3.0354677e-05,2.4654395e-07,0.9990976,4.2661708e-05,0.0002061767
1.7956818e-06,1.7999843e-09,2.624616e-10,0.9999968,6.675665e-07,7.3705945e-07
0.001350135,0.68959767,6.745945e-05,0.001191732,0.30690888,0.0008840576
1.2045836e-08,3.7722714e-10,1.4105666e-07,0.020997342,1.6522048e-07,0.97900236
0.3676574,0.001182468,0.63095915,7.048961e-05,3.2004555e-05,9.8484365e-05
0.00065978133,0.012204472,0.001901712,0.092511825,0.73568034,0.15704192
0.010186704,0.2339899,0.7095431,0.00017642151,0.0008423947,0.045261506
2.483431e-06,3.060719e-05,0.07261977,4.519493e-06,1.1138652e-05,0.92733145
0.23078407,0.23907723,0.0068896916,0.013555583,0.5044721,0.005221363
4.6782628e-08,7.386057e-11,3.2022267e-09,0.9999926,3.3969163e-06,4.087994e-06
0.10669216,0.11397541,7.411006e-05,0.7602775,0.0017190842,0.017261723
0.23114689,0.009823756,0.75902736,9.19843e-09,1.4412255e-06,5.398234e-07
0.00528067,0.54777825,0.0005726987,0.099869505,0.32959315,0.016905736
0.008206497,0.099565275,0.8920681,3.6426663e-08,0.00012190763,3.828739e-05
1.6435422e-05,0.9979504,0.00017529662,1.5307792e-06,0.001687661,0.0001687228
8.975723e-06,0.99991024,5.1044164e-05,8.030366e-09,2.7710816e-05,2.1482322e-06
0.9988691,0.0007335536,0.00039358696,1.3680668e-06,2.1801661e-06,3.710521e-07
1.8207329e-05,8.228441e-06,4.6634304e-06,0.72240996,0.0019317329,0.27562726
4.53461e-05,0.00018550086,0.004013467,0.00016195494,0.0005795106,0.99501425
0.07614921,0.00060184026,0.10623752,0.15627255,0.2489829,0.41175592
0.2460017,0.60704076,0.0025369485,0.12134269,0.012901805,0.010176092
0.00013580536,5.3185818e-06,3.507005e-07,0.99615306,0.0029589047,0.0007465296
0.98634976,0.0051026028,0.00396964,0.0026122944,0.0019426786,2.287699e-05
0.9883151,2.3978725e-07,2.034889e-07,0.011684165,7.955011e-08,1.6852069e-07
0.011624487,8.742614e-06,4.137555e-06,0.9881549,0.00016711785,4.0575724e-05
0.00072669465,0.8222018,0.0002759282,0.0050900136,0.16307428,0.008631371
0.99983954,3.3562876e-05,2.606233e-05,9.957268e-05,8.0878164e-07,3.0803375e-07
0.002562595,0.9639435,0.033313088,4.755488e-07,6.506345e-05,0.00011534735
0.9990766,2.3566346e-05,1.2898683e-05,0.0008832679,1.9535762e-06,1.8098168e-06
0.002155683,0.014787757,0.01127427,0.018724442,0.047665093,0.90539277
7.00064e-06,0.00065835146,0.00049685384,0.004340049,0.0040499466,0.9904479
3.8074563e-07,4.214926e-08,2.9898604e-09,0.99999356,3.517517e-06,2.3921702e-06
9.137396e-05,0.9919544,0.00024072683,2.0389882e-05,0.006065222,0.0016279627
1.532972e-08,4.928826e-08,1.56037e-06,9.893498e-05,3.4120363e-05,0.9998653
0.00020546913,0.010451813,8.096346e-06,0.1303912,0.8353325,0.023610884
0.21085157,0.6245351,0.019464044,0.03202806,0.10750958,0.0056117396
0.016519703,0.0016713914,0.00012092281,0.97956455,0.0015361534,0.00058727956
0.68518025,0.00080928364,0.00061242486,0.30160987,0.0020865113,0.00970168
0.0055353185,0.16482787,0.0010367548,0.0015042151,0.806669,0.020426882
0.99999344,1.1830676e-06,2.4397887e-06,3.0121996e-06,2.4237497e-08,1.4360405e-08
0.00050439977,0.9827177,0.00205146,2.4113083e-06,0.013910698,0.0008131231
0.1513129,0.0009551385,0.017009478,0.40734234,0.19291109,0.23046908
0.00045795852,0.011369657,0.00029678442,0.44568858,0.19732486,0.34486204
0.00021676948,0.9996662,1.5426569e-05,7.117632e-07,9.1539805e-05,9.371807e-06
3.0799423e-08,1.5209635e-09,1.2132256e-10,0.999997,1.0532499e-06,1.8953581e-06
0.9091775,0.00061353674,8.0228034e-05,0.08994833,0.00015732205,2.3075287e-05
0.9984029,0.0013348178,6.902035e-05,0.0001817475,8.567268e-06,3.0151164e-06
0.4606283,0.19142577,0.3475586,1.1374756e-06,4.733251e-05,0.0003388622
1.4389612e-05,0.029779071,0.004013025,0.000621534,0.0025690596,0.963003
0.45952466,0.0005899243,0.5396679,6.5027953e-06,6.275385e-07,0.00021027918
0.00015062776,0.99981433,1.01973355e-05,1.313332e-07,1.6224247e-05,8.486441e-06
2.0053232e-08,1.4167244e-08,1.611677e-05,2.5563643e-06,1.338768e-06,0.99998
4.2623974e-06,1.2335838e-06,2.994623e-05,0.28799245,0.00010129597,0.71187073
0.0015162794,0.47234336,0.00133177,1.4524984e-05,0.5231586,0.0016353977
6.187768e-06,0.0009499269,0.0062738336,3.9165865e-05,0.0016978554,0.991033
0.48986644,0.14318077,0.3648935,7.7015364e-05,0.00028610395,0.0016962185
0.98757637,0.0011096669,0.011281713,2.0091285e-05,6.2861477e-06,5.9084946e-06
4.626929e-09,4.0575836e-09,2.9478434e-10,0.9986099,0.0013803393,9.778237e-06
0.9997559,0.00015516317,4.6327386e-05,4.0136583e-05,1.4474706e-06,9.036874e-07
1.4814536e-06,2.0432889e-10,3.527175e-10,0.99999285,4.251949e-06,1.4874716e-06
4.5279026e-05,2.634765e-05,7.920738e-06,0.6144772,0.06821899,0.31722426
0.3090688,0.23599364,0.04778253,0.30772072,0.07359128,0.02584314
0.6295027,0.050736226,0.004888694,0.26588795,0.032273702,0.016710771
0.013559231,5.296322e-05,0.9863874,4.556901e-09,1.3223931e-07,3.506753e-07
0.0076454366,0.013903842,0.0034295884,0.0024230976,0.9220583,0.050539706
0.00042875562,0.99921393,0.000105023944,6.4351652e-06,7.595016e-05,0.00016982827
0.11172837,0.006838076,0.00031351627,0.74716806,0.018402325,0.115549654
1.1685098e-05,2.452996e-07,0.00063446286,0.003265845,0.00044261842,0.99564517
1.0592601e-06,2.7160888e-05,4.1053955e-08,0.84522414,0.14550966,0.009237996
0.9943046,9.728131e-05,2.117394e-05,0.0055444236,2.4755836e-05,7.64914e-06
0.0071627945,0.99038166,0.0004112839,0.00039960197,0.0013165151,0.0003281387
0.98682654,0.00024838405,3.052454e-05,0.01288054,1.0280682e-05,3.853653e-06
0.9986737,0.0003301491,0.00011057451,0.0006244717,5.223409e-05,0.00020895926
0.9996871,0.0002609159,8.737216e-06,3.121077e-05,1.17183445e-05,4.3557827e-07
0.006056796,0.74006337,0.227752,1.3780937e-05,0.001152627,0.024961386
0.21534942,0.78403217,0.00047251358,2.088766e-05,0.00011356582,1.144616e-05
1.1520706e-07,2.0514886e-08,3.2477985e-08,0.99521166,0.0002910961,0.004497162
8.646523e-08,7.6092695e-11,6.226669e-08,0.8805025,1.890616e-07,0.11949718
1.7109294e-07,1.785063e-06,1.2577891e-09,0.9990158,0.00094594515,3.6333022e-05
4.037349e-08,1.2991139e-09,1.4628293e-06,0.0043388694,1.8496384e-07,0.9956594
0.0021788832,0.9964839,0.00015894847,0.00066155684,0.0002655879,0.0002511085
3.7542392e-08,1.4943276e-06,9.884691e-06,7.696476e-05,0.00038991554,0.99952173
0.00053868507,0.0010278225,7.9287325e-05,0.3378406,0.0863582,0.5741554
0.0010357776,0.98923755,0.00014625434,0.00023934263,0.0087392945,0.00060179364
4.3647486e-08,7.739479e-10,2.9662484e-11,0.99999666,3.907682e-07,3.0103486e-06
0.99976283,0.00016082052,7.543975e-06,6.839567e-05,3.5571497e-07,1.0963968e-07
2.0178604e-05,0.9999291,4.1784093e-05,1.1090132e-09,8.70825e-06,2.925497e-07
3.1368226e-09,5.685159e-12,4.1558403e-11,0.99999976,7.2938356e-08,1.6646946e-07
9.514744e-05,0.0024693366,8.8325665e-05,0.054621927,0.84545314,0.09727218
6.455102e-07,4.2689085e-06,1.726356e-05,0.00015840142,0.01585754,0.98396194
0.9983259,0.000652419,0.0008546967,9.340565e-05,6.643697e-05,7.0849273e-06
0.00018849263,0.04185541,6.286249e-05,0.074522495,0.8549715,0.02839918
0.19017662,0.01803556,0.7894065,7.9970094e-05,0.00035155952,0.0019497762
0.96521366,0.0147810755,0.00055384357,0.019194622,0.0001848743,7.204875e-05
0.028619405,0.8732166,0.0005763295,0.0496008,0.046914518,0.0010723005
6.42305e-06,6.7791416e-07,9.279488e-06,0.919119,4.8262133e-05,0.08081635
0.001523829,0.9919864,0.0011092903,1.0131729e-05,0.004183584,0.0011866392
3.4590928e-06,2.2602296e-06,5.74493e-07,0.65947354,0.00027899374,0.3402412
1.3977088e-05,0.99964046,1.7146044e-06,7.2445715e-07,0.0003397573,3.487567e-06
0.8690814,0.09987018,0.005292527,0.01603002,0.0053863795,0.0043395427
4.165038e-05,0.9531241,0.003686488,8.8586177e-07,0.042416006,0.0007308901
0.02903421,0.07179922,2.7211017e-05,0.89818,0.0009307406,2.8542994e-05
6.0442184e-05,0.00035579226,8.614128e-05,0.8936654,0.025127945,0.080704264
2.765406e-07,3.3810152e-09,1.10693885e-10,0.99994755,4.103856e-06,4.811491e-05
0.0032028493,0.010207685,0.0010202351,0.106142014,0.014144752,0.8652825
1.4055384e-07,9.20542e-10,4.08444e-08,0.9986204,2.777022e-07,0.0013791036
4.2271855e-05,5.23322e-07,2.96644e-09,0.99986565,8.956644e-05,2.0317132e-06
1.0057879e-06,1.6065884e-06,2.4595633e-06,0.4186194,0.005861397,0.57551414
0.9993389,0.00012129734,3.653424e-05,0.00049973663,1.4968525e-06,1.960858e-06
2.2069655e-11,6.536983e-15,1.2624077e-15,1.0,7.4376415e-11,3.8679798e-10
0.40364718,0.00011760465,7.474829e-05,0.5956522,0.00042052372,8.777332e-05
0.00029789595,4.1076873e-08,1.6532249e-06,0.9995209,4.114272e-05,0.00013849128
2.912958e-05,0.9989341,0.00050103036,3.9669115e-07,0.00039026575,0.00014520176
0.00027613677,0.9951767,0.0041495245,3.150854e-06,0.00015737429,0.00023707421
0.014597167,0.94685096,0.00033067414,0.005628695,0.03153826,0.0010542294
9.0413065e-05,0.0017785182,0.00035442892,0.0005921,0.41460836,0.58257616
1.053582e-06,3.2383898e-07,3.1792536e-07,0.9942985,0.00032809674,0.005371739
0.83239204,0.018078847,0.14947477,2.1125904e-06,4.3402626e-05,8.936255e-06
5.8811104e-08,2.8181488e-10,7.1080884e-11,0.9999467,1.559791e-05,3.769247e-05
0.9999702,7.9704305e-06,2.0999067e-05,7.4806064e-07,1.2443017e-07,1.914332e-08
0.000378371,0.9975464,0.0019040538,3.6744478e-08,0.00016950056,1.7175848e-06
0.0009900375,0.009002762,0.0023050178,0.06772125,0.12664723,0.7933337
0.07984467,2.0756794e-05,2.5492182e-06,0.9201216,6.349928e-06,4.066148e-06
0.9987219,0.00017340234,0.001103694,4.125546e-07,3.1251307e-07,3.3763143e-07
0.9920075,0.007390004,0.0004284922,0.00015124358,2.036759e-05,2.4396525e-06
0.040555578,0.95892864,0.00036814672,4.601382e-06,9.123627e-05,5.1783474e-05
9.46527e-07,6.3187846e-09,2.1175192e-07,0.9676289,2.3758352e-05,0.03234618
0.00046568524,0.999514,8.1400485e-06,8.087153e-08,9.763895e-06,2.3464743e-06
0.00020890943,0.08593617,1.7949542e-05,0.6667418,0.24641438,0.0006807335
4.0801624e-06,1.0310885e-06,1.4922961e-05,0.00753653,9.553095e-05,0.99234796
0.977776,0.015605746,0.006596096,9.052159e-06,1.2656914e-05,4.0348834e-07
6.6564506e-05,2.4649771e-06,0.000107349326,0.73924714,0.00029641963,0.26028
0.00048286628,0.4404549,0.00027312964,0.114556156,0.36543533,0.07879756
0.9996056,9.937997e-05,0.00019774548,9.20395e-05,4.5600655e-06,7.825794e-07
0.023034481,0.876736,0.026297407,0.015466197,0.030004319,0.028461548
3.901215e-06,2.891767e-06,0.00020793984,0.0044135647,5.4455875e-05,0.9953172
1.1076944e-05,3.7526212e-07,1.1333821e-05,0.80634737,1.5557645e-05,0.19361427
7.091868e-08,3.0899088e-09,4.7338812e-08,0.7571647,3.231333e-05,0.24280286
0.69140357,0.06262273,0.066030525,0.16707523,0.008688779,0.0041791177
7.6966346e-05,0.011216811,1.2576759e-05,0.40562588,0.48962328,0.09344448
0.92029804,1.3744717e-05,3.6630532e-05,0.07959489,2.5226e-05,3.1537555e-05
7.695082e-10,4.9857205e-13,7.912168e-14,1.0,3.1941008e-09,1.0844149e-09
0.00062621053,0.9991774,3.068941e-05,4.666327e-05,4.0579158e-05,7.840434e-05
3.912407e-07,6.41245e-10,1.3752706e-10,0.9999949,8.514919e-07,3.899628e-06
0.0007311028,0.0072813197,6.74576e-05,0.93005514,0.029075881,0.03278919
2.443047e-07,4.6287347e-08,6.340076e-07,0.089784525,2.021496e-05,0.9101944
0.9384784,0.060724873,0.00066263886,0.00011678315,4.976087e-06,1.2412576e-05
0.0026729025,0.042750515,0.9438144,7.946512e-06,0.00016338393,0.010590818
0.98749197,0.00031252892,5.6336467e-05,0.011351344,0.00053278025,0.00025497458
0.00015294897,4.7227745e-06,1.550669e-07,0.9995956,0.00018979664,5.6795114e-05
1.4115824e-09,9.5348576e-11,3.3123985e-08,0.998042,1.7553411e-07,0.00195787
3.0985783e-09,3.216482e-11,6.134641e-09,0.9999608,3.5896215e-07,3.8911054e-05
2.1119326e-09,4.1954e-11,2.234304e-12,0.9999999,6.6458654e-08,2.4314097e-08
0.95996773,0.0007402854,0.039034013,0.00022321938,2.5737356e-05,8.937149e-06
2.6571145e-09,3.3796531e-12,2.1104537e-14,1.0,9.803826e-10,3.8961462e-10
0.001069065,0.9906343,0.0082061635,4.9817935e-08,8.100788e-05,9.462091e-06
0.005146804,0.7867048,0.00012702747,0.009769894,0.19292116,0.0053304257
6.971011e-05,0.07017709,1.33710855e-05,0.12779583,0.77164423,0.03029978
2.4278841e-05,7.512385e-05,3.0540758e-07,0.99576205,0.004072061,6.6204695e-05
5.3335323e-05,2.7276983e-06,2.3743432e-07,0.89464116,0.082236566,0.02306598
8.292275e-05,2.550672e-07,2.131536e-07,0.99989796,1.49293755e-05,3.7045313e-06
0.00029710337,0.9685716,0.0007825948,1.8091587e-06,0.030234793,0.00011205172
0.0009780678,0.0050285193,1.7414879e-05,0.61831856,0.3735425,0.002115002
0.0025050372,0.6908363,0.29789802,6.736428e-07,0.0021071618,0.0066527044
3.7024968e-06,1.3196555e-07,4.2734538e-07,0.9977775,0.000109553795,0.0021086428
0.13463199,0.4988123,0.011329052,0.122831374,0.16373189,0.06866341
0.010027392,0.66146433,0.0014066071,0.10036846,0.175911,0.05082226
0.0034597414,0.031166106,8.601061e-05,0.9304259,0.03393379,0.0009284549
8.1927004e-07,5.874996e-10,2.0291142e-09,0.9998746,5.3692525e-05,7.092451e-05
7.989239e-06,0.9987269,4.556587e-06,6.92958e-05,0.00077190535,0.00041943215
0.9999808,1.9541606e-06,1.355255e-05,3.5188443e-06,6.138664e-08,3.5054466e-08
1.4611875e-05,1.2467982e-09,1.0971264e-10,0.9999852,4.2914113e-08,1.0025693e-07
0.00040440814,0.0008894736,0.99840635,4.4257575e-08,7.712937e-05,0.0002226674
7.208372e-06,7.5667645e-05,3.4409181e-06,0.50311303,0.23933676,0.2574639
1.033163e-07,3.7040047e-09,5.9996463e-10,0.9999995,1.9566595e-07,7.4729996e-08
0.0027212652,0.113319345,0.00560079,0.004774127,0.15944275,0.71414167
1.3118312e-06,0.99982256,1.8009646e-06,3.660859e-06,0.00016266,8.036117e-06
1.077841e-06,1.8948963e-08,3.0596384e-10,0.99999666,1.4563162e-06,8.124248e-07
3.9336915e-06,2.363951e-06,9.2183406e-08,0.9884044,0.011052399,0.0005368682
7.7379416e-05,0.1510807,7.0466056e-05,0.026735105,0.035545096,0.78649116
0.5611083,0.00021508175,0.43867388,1.0116852e-07,1.3120908e-06,1.278009e-06
0.00017360783,4.0132763e-06,0.0028835721,0.0021134177,0.0015671736,0.99325824
0.64091355,0.34673572,0.0030234042,0.0024974495,0.0051358747,0.0016939798
1.3510655e-07,2.207523e-10,7.6241925e-08,0.9420708,1.8619114e-07,0.05792873
0.048001923,0.00038497808,9.405748e-05,0.91809285,0.032848313,0.000577885
6.5003996e-06,1.4334469e-06,4.9675087e-05,0.0038931125,0.00016589786,0.9958834
0.0002777201,0.9870388,0.006495395,0.00011157606,0.0036130054,0.0024635643
0.9998369,5.2819054e-05,0.00010983007,3.4140552e-07,1.3486125e-07,2.437737e-08
0.0087467795,0.009429996,0.9810214,6.017105e-06,4.7209818e-05,0.0007485574
0.020982014,0.9474779,0.03045099,2.769534e-06,0.00030348534,0.0007828543
0.05018042,0.9445869,0.003941319,0.0001572162,0.0009571469,0.00017698659
1.7505084e-06,1.4232734e-07,5.234502e-08,0.99905485,2.5329291e-05,0.0009178589
0.9995103,0.00032703023,0.00012794064,2.675666e-05,5.6213735e-06,2.27603e-06
0.08374956,0.8652852,0.043960035,6.3447886e-05,0.006411586,0.0005300873
0.016489645,0.5328938,0.00015769631,0.4208108,0.02817121,0.001476822
0.8632927,0.07850033,0.0017442392,0.01919473,0.015537467,0.021730626
0.97320604,0.023924705,0.00062058325,0.0020254117,0.00017700736,4.6277495e-05
4.3310547e-06,2.3786728e-05,0.00039562027,0.01270189,0.00031157304,0.9865628
8.414493e-07,2.8600941e-06,6.293846e-05,0.017076474,6.209508e-05,0.9827948
0.9999783,4.5931138e-06,2.3115986e-06,1.4467388e-05,2.4177487e-07,6.304957e-08
3.758009e-08,1.3079776e-09,1.3784052e-06,0.0037119768,1.8689909e-07,0.9962864
0.99860615,2.9737832e-05,7.475056e-05,0.001272998,1.4581457e-05,1.7308273e-06
0.99352044,0.004329143,0.001982894,9.9933684e-05,2.2648783e-05,4.505073e-05
1.3052457e-06,2.0373811e-05,0.0013320188,0.0016769296,0.00022683253,0.99674255
9.786449e-08,1.7379037e-08,6.736367e-08,0.9971077,8.064945e-06,0.0028840655
0.6804707,0.2741269,0.00035322658,0.043996,0.00080474233,0.00024841612
0.60891116,0.08624058,0.00034602566,0.29554212,0.00862654,0.00033360548
0.9999851,5.016049e-06,5.852259e-06,3.9798983e-06,8.198573e-08,2.946101e-08
0.95344603,2.3459688e-05,0.046493866,1.615103e-05,4.75227e-07,2.0129384e-05
0.99941707,0.00048115285,8.566894e-05,1.24514445e-05,3.2495445e-06,3.0546374e-07
1.7713137e-06,1.6677843e-08,7.3862576e-11,0.9999968,9.444277e-07,4.2533426e-07
5.514159e-08,2.694076e-10,3.937465e-11,0.99998677,9.785296e-06,3.4082245e-06
1.6348455e-05,5.2092787e-06,1.1693116e-06,0.9958871,0.0005580645,0.003532127
0.0001168934,0.0007150864,0.00021616682,0.29746523,0.06570085,0.6357858
7.951745e-05,0.00015669351,8.0049296e-07,0.9932093,0.00632898,0.00022475145
2.463186e-06,1.0246092e-09,6.2715705e-10,0.99999523,5.194589e-07,1.7439841e-06
2.1401851e-09,1.3074663e-08,2.4031137e-06,1.6633537e-06,1.3760339e-06,0.9999945
3.852621e-08,7.928582e-10,3.028618e-10,0.99999905,6.050729e-07,3.8506394e-07
3.3345833e-11,1.3834057e-12,4.586132e-15,1.0,1.8832889e-09,1.3689887e-10
0.0008818897,0.3070357,6.065181e-06,0.65542585,0.022441806,0.014208694
2.5362568e-05,0.0001176185,1.5326475e-05,0.03973067,0.3391394,0.6209716
0.9990816,9.692886e-06,6.7677192e-06,0.0008957195,5.210944e-06,9.774598e-07
0.4369177,0.25166142,0.23049612,0.00043903218,0.053057585,0.027428133
1.0541849e-05,1.9104782e-10,3.4995337e-10,0.9999893,7.757075e-08,9.7024405e-08
1.3052577e-09,2.0372616e-12,1.2759208e-14,1.0,1.6956454e-10,5.7016367e-11
0.92773044,0.0011383713,0.00062951876,0.07039772,5.5733377e-05,4.8314243e-05
5.420384e-09,9.703293e-12,1.1987127e-12,0.99999905,4.1797696e-07,4.1916533e-07
0.0064030923,0.31723446,0.6750226,6.683083e-07,0.00035850672,0.0009806924
6.9083177e-07,3.619817e-06,0.00012708317,0.015573356,0.0001855741,0.9841097
5.101709e-06,5.78444e-08,2.2064208e-07,0.98640335,0.012779502,0.00081170705
0.00050043006,0.9915971,0.00013721269,0.0007199318,0.0058434694,0.0012018951
0.9922956,0.005735506,0.000262624,0.0016847022,1.2616344e-05,8.985506e-06
0.07027779,0.7524717,0.17596751,4.252067e-06,0.00014060996,0.0011381161
0.99999833,7.116142e-07,7.4887043e-07,1.9027398e-07,1.1184803e-08,3.8427803e-10
0.006158455,5.151913e-07,8.231441e-08,0.9937802,5.823219e-05,2.4604174e-06
0.0014197907,0.0008643299,0.9977095,6.665956e-09,1.0102635e-06,5.3534964e-06
0.0008520023,0.0013914559,2.812353e-06,0.9728572,0.0060547115,0.018841803
1.6040215e-09,3.2259748e-12,3.238856e-11,0.9999995,4.359311e-08,5.060105e-07
0.0038172214,0.99198335,0.0034545318,6.1174025e-05,0.0006305775,5.324302e-05
1.363396e-06,3.4973187e-09,1.0532258e-07,0.99776554,2.236512e-06,0.0022308223
0.0022343965,0.8750282,0.121412314,9.757166e-07,0.0009855282,0.00033868538
0.46512085,0.31294286,0.1645709,0.048261996,0.006412971,0.0026903474
5.2423624e-05,0.09345593,4.245309e-05,5.9411477e-06,0.9053457,0.0010975868
0.00069607195,0.00015860633,0.0005102405,0.2550745,0.04816577,0.6953949
4.2094246e-07,7.061682e-10,3.4359716e-06,0.018059988,2.3052462e-07,0.9819359
2.870955e-05,4.0752697e-05,3.2772765e-05,0.3553741,0.008831799,0.6356919
0.99915206,0.00062023645,0.00017587497,4.870332e-05,1.4818097e-06,1.6998886e-06
0.9997466,2.6580634e-05,1.7170802e-05,0.00020376164,2.0458742e-06,3.8320395e-06
0.009300229,0.100336626,0.018882029,0.7252485,0.01031856,0.13591409
1.2654102e-07,4.611233e-06,4.9001686e-05,0.000806786,6.347255e-05,0.999076
0.00018742315,0.00015541201,0.00033902447,0.10898689,0.0009330169,0.8893983
0.0003428266,5.7135253e-07,1.0792394e-08,0.99965394,1.7978415e-06,7.813911e-07
1.6490594e-09,6.896967e-11,8.165453e-12,0.9999999,4.2498588e-08,1.7759056e-07
1.4315982e-09,1.5424785e-11,4.9225316e-12,0.9999989,2.7033423e-07,8.397633e-07
1.0092678e-09,1.3713296e-11,8.086541e-10,0.9999027,5.3974887e-08,9.730034e-05
3.9134216e-09,1.5383979e-10,4.1231233e-12,0.9999987,1.1826299e-07,1.1936236e-06
4.046552e-08,2.6079477e-10,2.9491571e-09,0.9999925,3.8985277e-07,7.168517e-06
1.7874426e-07,1.6863613e-08,1.11491225e-08,0.9984047,3.2688084e-05,0.001562391
0.0045599174,0.99411005,0.0002657285,0.00020985922,0.00061061105,0.00024375295
0.0015938091,3.3319964e-05,8.4316305e-08,0.9982658,8.700139e-05,1.9976398e-05
0.9996698,0.0003107229,1.0517567e-05,8.855227e-06,1.16886866e-07,1.0565973e-07
0.9998172,3.4882654e-05,7.630983e-05,6.195999e-05,9.331704e-06,3.1823564e-07
3.5813887e-08,9.765989e-07,2.3036341e-07,0.9699746,0.00047616995,0.029548027
7.6830594e-07,5.4232325e-09,1.4062757e-10,0.99999607,3.852832e-07,2.9005603e-06
0.061049357,0.29266167,0.57742864,0.012566313,0.020091275,0.036202863
1.4962613e-05,1.107159e-05,0.0046740607,0.003791698,4.2317984e-05,0.9914658
6.0365464e-06,1.4308924e-07,6.889581e-06,0.98878586,2.2522072e-05,0.011178519
0.19037235,0.00015042954,0.00012069602,0.8091133,0.00016837592,7.4734744e-05
0.9999943,1.2885258e-06,3.8907683e-07,4.0464397e-06,8.53624e-09,2.76761e-08
0.9460287,4.3625536e-05,2.4897083e-05,0.053897306,5.029955e-06,3.150499e-07
1.8733123e-08,2.274422e-11,3.5055533e-12,1.0,4.096524e-08,2.0945947e-09
3.3834417e-06,0.0014602431,1.4538955e-05,0.00031256166,0.880165,0.118044294
4.9182085e-09,1.1870857e-11,1.5721823e-12,1.0,9.343659e-10,2.7039523e-08
0.029088646,0.00035601514,0.0018131965,0.30092004,0.034004733,0.6338173
8.872649e-05,0.004657685,0.0001669246,0.000135892,0.96553206,0.029418685
0.001804346,0.94406146,5.4817778e-05,0.002495503,0.051207613,0.00037632886
0.02174001,0.8549783,0.007455063,0.00033993996,0.10737922,0.008107481
3.017197e-10,4.2219077e-13,3.181197e-13,0.9999994,7.406115e-10,5.4387215e-07
0.33204195,0.15527405,0.46326864,0.0004931586,0.04109047,0.007831683
0.93198526,0.00797192,0.060037322,4.3186566e-07,8.842668e-07,4.09061e-06
5.7979177e-09,2.1174191e-08,9.355053e-10,0.9997634,0.0002284739,8.044865e-06
0.075359605,0.00030061527,4.0050686e-06,0.9198122,0.0032666898,0.0012569542
0.0008602066,0.56652546,6.342146e-05,0.038549878,0.37860438,0.015396656
8.506903e-08,3.930741e-10,2.7535458e-11,0.9999995,2.3051872e-07,9.258723e-08
3.9696326e-05,0.00042434817,0.0011670064,0.29559258,0.015227081,0.68754935
0.40114543,0.591674,0.00046979374,0.002362124,0.0043269484,2.1716913e-05
0.00054406776,0.00023060151,1.6497124e-06,0.88194615,0.018678159,0.09859936
7.753882e-10,7.0229646e-13,3.5137317e-13,1.0,1.946065e-08,7.1673845e-09
5.918185e-08,6.5539115e-07,0.0001711275,5.71287e-07,7.259028e-06,0.9998204
9.3079564e-07,1.8491679e-09,3.3214376e-11,0.9999981,6.941265e-07,2.153924e-07
4.7350027e-06,0.999514,0.0003122845,1.6507742e-10,0.0001635994,5.3653735e-06
0.9994325,2.1597518e-06,1.0058498e-05,0.0005503729,1.7454429e-06,3.1727895e-06
0.0018872493,0.005591687,0.035307307,0.07296255,0.015058644,0.8691926
0.036838997,0.9610813,0.00046872627,0.0009887713,0.0005596154,6.2660176e-05
0.9887686,0.0001303269,0.0014070123,0.009654953,3.7209527e-05,1.7334751e-06
2.4313806e-07,5.996779e-11,1.6817122e-11,0.9999988,2.1681592e-08,8.9867063e-07
0.0008469079,0.92416704,0.07484643,2.4350177e-08,9.401817e-05,4.559991e-05
0.103377745,0.8615423,0.028758787,8.1329075e-05,0.00058378145,0.0056560244
1.5688769e-05,0.99973613,8.542685e-05,1.9558353e-08,0.00016031503,2.3540097e-06
3.2955672e-08,1.0635304e-10,1.3431828e-10,0.99991155,1.3123076e-07,8.8369714e-05
7.079316e-08,3.633421e-10,8.2186613e-10,0.9999747,3.5335217e-06,2.1540753e-05
0.9972414,0.0004972322,0.0022084722,3.7552476e-05,1.3480293e-05,1.8634561e-06
0.05739087,0.010769082,0.00059070706,0.8990855,0.026949931,0.005213904
0.0013209461,0.00033812062,2.4354262e-05,0.9904509,0.0064169033,0.0014487294
0.0001614762,7.492795e-05,0.0013314065,0.0018654324,0.00046751567,0.99609923
4.6172888e-10,2.6644805e-13,6.907859e-12,0.99999714,1.2299726e-08,2.8792153e-06
0.00012961525,2.1451871e-05,0.00028165287,0.45542127,0.001920823,0.5422252
