chair_0,chair_1,chair_2,chair_3,chair_4,chair_5,chair_6,chair_7,chair_8,chair_9,chair_10,chair_11,chair_12,chair_13,chair_14,chair_15
0.00034181925,2.2034449e-06,2.5008815e-06,2.4912015e-07,1.6512904e-05,4.8650786e-06,3.2793444e-09,4.432631e-05,1.4423022e-08,2.9707001e-08,2.887329e-07,0.9994159,7.3090405e-06,1.5223342e-05,0.00014881427,2.4869417e-08
3.4358648e-06,2.3944398e-08,0.00043699727,5.502253e-08,0.0077688587,8.455451e-07,5.7937016e-10,0.00014222458,5.2264943e-09,5.6184646e-08,0.0006691684,0.00016378664,9.584713e-08,2.7018618e-09,0.9908144,9.042246e-08
0.0017411133,2.5182211e-05,0.053772107,6.9832113e-06,0.113109045,0.012055424,5.5561763e-08,0.047946926,0.0017944303,0.00026678783,0.7668026,0.00048387254,0.0002978424,3.1415882e-06,0.0007949829,0.0008995181
0.0076838336,3.9491544e-05,0.00026657365,0.42629462,0.002417648,0.09091403,3.5468133e-06,0.011790656,7.931502e-05,4.7708636e-05,4.247322e-05,0.0148379225,0.025410354,0.4154071,0.0045649745,0.00019976281
0.19661117,4.9691647e-05,0.00023859658,0.021114994,0.19874093,0.43742004,6.100349e-09,0.1309526,2.3960227e-05,7.621089e-07,3.1877853e-06,0.01116032,0.0032542213,1.4180938e-06,0.00032542553,0.0001026661
1.6869892e-07,7.336163e-07,6.3099174e-06,1.7566587e-07,0.039956428,0.0013570337,4.319221e-08,0.00017283965,3.2534164e-05,9.4127745e-06,0.002316574,4.0487873e-07,3.127736e-05,1.8014466e-08,4.9542676e-05,0.9560664
0.0003507595,7.501814e-06,0.17689314,1.0620239e-06,0.002368451,0.0004317684,2.361173e-07,0.19773115,6.003452e-07,6.4614874e-06,0.0003415877,0.004932436,0.00077622046,1.8513496e-06,0.6161049,5.1909043e-05
0.00043348825,4.0099576e-07,9.169733e-05,9.537496e-09,0.6613845,2.867242e-07,2.8414958e-11,0.0002454024,2.2576414e-09,2.3274481e-07,0.0002295553,0.0023288827,1.7749582e-06,3.1437872e-10,0.33528367,2.1103592e-08
1.037595e-05,5.6107716e-08,2.5218463e-10,1.0499109e-07,6.0646522e-05,0.00013780888,1.2744951e-09,1.7024274e-07,0.00011185687,1.5722913e-05,3.3599845e-05,2.3994318e-07,2.6981217e-05,2.842944e-05,2.4655986e-07,0.99957377
3.8777603e-07,2.0428301e-09,2.8263063e-09,3.4614843e-08,5.7038975e-05,4.1011e-06,7.041216e-11,3.4219988e-06,7.150244e-11,1.8792862e-08,0.9999013,1.940817e-08,2.7785045e-06,4.732658e-09,7.986178e-06,2.3017275e-05
1.6066668e-06,3.83661e-09,3.5136077e-07,6.145573e-11,0.9989942,2.2729148e-07,2.9251772e-12,0.00062241004,1.1242015e-09,3.737283e-10,3.4929475e-05,8.1708396e-07,3.369279e-07,4.80976e-11,0.00034501782,7.453421e-08
4.1120922e-05,0.0005373688,0.22100472,0.015110958,0.014213948,0.003089392,6.5083977e-06,0.0017342855,2.1686031e-07,0.14595635,0.007653661,0.47003245,0.08745429,3.4441784e-06,0.03299832,0.0001629438
0.00048741195,1.8126275e-05,0.006504965,2.4281235e-05,0.0012480816,0.0046495516,1.647177e-05,0.53228253,0.0009829085,0.0011298173,0.44190395,0.00015231551,0.0036646163,0.0017234765,0.0050718337,0.00013965879
1.0305509e-05,0.03195815,3.8029953e-07,1.7275465e-06,0.8771822,0.049255203,5.4890872e-05,0.013490624,0.0008959651,0.0010380163,0.00020103155,7.32463e-05,0.024576876,0.0002728658,0.00094332494,4.526293e-05
1.6709491e-05,0.39676738,0.000103779654,0.0086092185,0.000410881,0.028882153,0.00043010502,0.00014086222,0.0014796972,0.095178045,0.00050255726,0.006677553,0.27781656,0.14604446,0.0013295625,0.035610415
0.0008210181,4.0919822e-08,0.0078013567,0.00016283833,0.00021481994,0.00018504848,3.9400634e-09,0.000255772,4.729558e-06,0.00036995093,0.039072074,0.0042353943,0.00010199107,4.7834766e-07,0.94675106,2.350273e-05
0.00024599515,1.2844397e-09,2.317444e-07,2.5104627e-10,7.906671e-06,5.8998104e-08,1.2979298e-10,0.068046115,6.563927e-11,5.9217578e-09,5.088492e-06,3.1022984e-05,0.000418462,1.2314085e-09,0.9312451,4.6593582e-09
0.0028284665,4.3394143e-06,3.4307889e-06,2.9582512e-07,0.46887675,0.0017481154,1.7324562e-09,0.52288777,3.958015e-05,2.5455114e-07,0.00041935928,2.196883e-05,0.0021615059,8.782953e-08,0.0008968233,0.00011123885
0.0065846923,4.6315023e-07,8.338469e-05,8.784455e-05,0.0053534443,3.8219354e-05,4.8168864e-09,0.00019634978,7.448571e-08,4.463597e-07,0.045939527,0.014158875,1.20222285e-05,2.2456206e-06,0.92754126,1.1360125e-06
0.0009884436,3.8631393e-07,0.004975675,1.4148151e-07,0.0022839,0.00065390946,7.9543545e-09,0.9079951,2.2728078e-05,1.6603244e-05,0.07362571,0.0008701009,0.00022598928,2.6025498e-06,0.007464221,0.0008745149
0.031050289,2.5210325e-05,1.4481177e-08,1.9486295e-06,0.33228478,5.708013e-05,3.7134157e-10,0.6020625,1.0708272e-10,1.4527647e-09,4.4942087e-07,0.0037550756,0.025215195,1.2558545e-08,0.0055473903,1.2049294e-08
2.5965796e-06,5.2621874e-07,1.3154308e-06,3.0657472e-07,2.7423242e-05,1.6956663e-07,3.480759e-12,2.0443488e-06,3.1127292e-10,0.016083341,0.9824286,2.808805e-09,2.2122007e-05,1.6600153e-09,5.6559685e-07,0.001430954
0.046306953,1.778481e-05,1.19012875e-05,4.4182837e-08,0.8356583,0.00010411009,8.210172e-09,0.014908049,3.849833e-07,2.3965833e-07,0.100416705,0.00041387635,7.8473255e-07,3.028879e-06,0.0021511281,6.7103397e-06
0.0110470895,7.333459e-08,8.28485e-05,5.4631276e-08,4.3274927e-06,7.271878e-07,2.458575e-09,0.0012625043,7.9629836e-10,6.522996e-09,3.9491274e-06,0.4538456,0.0006195576,3.9934234e-06,0.5331293,1.0118822e-09
0.1638716,0.0023372087,0.00033204653,0.00017040396,0.7437104,0.0004148851,1.8810827e-07,0.060939655,2.3343617e-07,8.954118e-06,0.019730752,9.520568e-05,0.007684167,3.2729681e-06,0.00062073197,8.012872e-05
1.502261e-06,3.551454e-06,0.96356565,8.9698364e-07,0.0013673983,2.8729315e-05,1.6673809e-07,0.0059333583,1.8666623e-07,0.020717299,0.0039704232,0.0031057224,0.00039170028,7.7846016e-07,0.00087692443,3.5671485e-05
0.00034965258,0.0014622754,8.638148e-07,9.0258445e-06,0.004581155,0.4835504,0.00023120754,0.10059365,2.924237e-05,7.802785e-07,0.033328656,0.35118985,1.4959133e-05,5.5861667e-05,0.024601702,7.4662324e-07
0.07042254,5.250137e-05,0.00049924053,0.00094538974,0.02828335,0.00067289383,1.2316424e-07,0.02994362,5.567391e-06,1.9822917e-06,0.00014401112,0.85537726,7.544388e-05,0.0005282108,0.013038735,9.115369e-06
4.7352463e-05,6.951902e-09,9.8531366e-08,2.9268069e-10,0.99994445,2.1689349e-08,1.3703134e-13,8.002503e-06,4.895652e-09,5.457292e-11,5.2779082e-08,1.3213432e-10,6.0606666e-09,1.7649843e-11,4.066617e-10,3.5660501e-09
0.0011077344,0.0004387973,0.06615789,0.000112397305,0.009710841,0.05104812,9.946024e-05,0.21733359,0.0003933564,0.012449575,0.29444462,0.0032387704,0.0025572898,0.001803095,0.33894166,0.00016280761
0.0011267434,0.00017059647,0.029271968,3.9320457e-05,0.51143575,0.0002024315,1.4018083e-05,0.25846916,0.0010243445,0.00031157176,0.023021562,0.044813965,0.0045516742,6.765097e-05,0.123856455,0.0016228263
0.0040401667,0.00027595786,2.6626234e-05,0.0012010338,0.0222273,0.9469883,4.6792816e-06,0.0008584474,2.652994e-05,2.4673136e-06,0.00038542275,0.0025776431,0.0001052033,1.6401498e-06,0.02126774,1.0753417e-05
0.0004117793,0.00080673234,1.8238731e-07,0.00029377657,2.8799537e-05,0.7930104,2.3536631e-07,2.7390079e-05,0.0001393895,4.6229332e-05,0.17237967,0.02746739,0.00039878735,0.00054250465,0.0016859764,0.002760672
7.546153e-05,6.58889e-08,0.5336185,0.0001743541,0.00011207134,2.8675204e-05,2.510396e-09,0.00055508444,5.220753e-08,8.80745e-07,4.6079836e-06,0.46433482,1.5639715e-05,1.796486e-07,0.001079041,5.177026e-07
0.00027234713,3.4426753e-06,6.241975e-08,3.035768e-07,7.916106e-07,0.003775847,3.189263e-08,0.9957082,2.2594586e-10,4.864873e-08,9.632114e-07,1.5164878e-06,0.00022916174,6.6471666e-06,5.9959007e-07,1.4718746e-09
7.3614414e-05,0.0034316548,3.8373687e-06,0.0005589503,0.0028532587,0.00056599034,5.255558e-09,0.0006921613,2.0861155e-05,0.31550485,0.08834417,1.0340851e-06,0.00010188536,6.2206404e-09,0.0047572935,0.5830904
0.0051634875,2.7469426e-07,0.7961167,4.210206e-05,1.8910986e-06,7.1480375e-05,3.0066002e-11,0.014242862,1.4734493e-08,0.00019591949,5.7568673e-06,4.7136375e-05,0.18408349,1.0095193e-06,2.7314389e-05,5.1277914e-07
0.1351076,0.2287891,4.475796e-06,0.00062668126,0.00959983,0.5713943,2.9886898e-05,0.042107593,1.2768584e-05,0.00037509116,0.0040835864,0.0035683904,0.0021591585,0.0019548626,0.00010082693,8.5818494e-05
0.000518516,1.5871609e-07,3.7115174e-07,1.0004545e-07,0.99943,5.349524e-06,2.4369921e-11,1.5592273e-05,8.185474e-07,1.0682509e-08,6.937828e-06,3.8108996e-09,2.0998502e-06,8.612895e-09,3.9034774e-08,1.990148e-05
0.0023574927,1.4612876e-06,6.6595163e-07,1.7427867e-08,0.7992694,0.00010016129,1.2878297e-09,0.19789116,3.5629408e-05,9.8168684e-08,3.4431658e-05,1.0045543e-06,0.00023742985,1.6256461e-08,4.0815674e-05,3.0260067e-05
0.0018562042,0.00010867384,1.3999724e-05,2.6476223e-06,0.9566711,6.438141e-05,4.8068504e-08,0.016099976,2.0049881e-06,1.0582856e-05,0.020421384,0.0022768895,1.3655169e-05,8.8509415e-07,0.002454363,3.1765132e-06
6.542105e-05,1.1629692e-07,3.6891738e-06,5.8247305e-09,6.4278106e-07,1.1066713e-05,3.3962896e-10,0.9996395,1.2534262e-07,2.5087277e-06,1.0248789e-05,1.2323132e-07,0.00011343733,3.693146e-07,0.00014961636,3.0913282e-06
0.9031026,9.994236e-06,0.00039822058,5.7555048e-05,0.009713791,0.0033488872,8.5591106e-10,0.053215716,7.025763e-06,0.00027725322,0.0005921544,0.019253256,0.006370338,3.3034648e-06,0.0035485364,0.00010160169
7.64143e-06,2.4837645e-09,1.4942024e-06,4.4976665e-11,0.9996505,2.8606296e-08,1.0273045e-12,0.00022891654,1.4308271e-08,3.8827982e-10,1.052509e-05,1.466432e-07,7.0268776e-08,5.1072573e-11,0.00010065831,4.9919915e-08
9.960974e-05,1.7335221e-08,4.0854493e-07,1.0290304e-09,0.9954802,5.732535e-07,3.9142887e-11,0.0043974174,2.6784692e-06,4.948771e-09,1.1435787e-06,1.10887925e-07,6.4519254e-06,7.5143447e-10,4.600516e-06,6.7735127e-06
0.0010257565,1.2888213e-06,0.0015969158,1.3720256e-06,0.00035754105,0.009438212,8.00157e-06,0.90293837,0.00021238354,9.502865e-05,0.06272037,3.1125e-05,0.0007837767,7.991556e-06,0.020761335,2.0612568e-05
0.25945443,2.313705e-05,3.3793585e-05,0.04755262,0.2921678,0.11894776,1.3150678e-06,0.0024697818,0.21876672,2.0900292e-05,1.9097655e-05,0.012872702,0.0002651772,0.04467161,4.941433e-05,0.002683661
1.3032131e-07,9.060181e-11,5.168159e-07,1.5604537e-10,0.99999917,2.364803e-10,2.6006876e-14,9.006404e-08,1.5328704e-08,1.1059064e-11,1.9397524e-08,2.3159372e-11,1.1601705e-10,1.5360134e-12,2.8608864e-11,5.0309295e-09
0.0072274962,5.9585705e-08,5.0302424e-07,6.511626e-06,1.5999437e-06,3.837198e-06,9.560028e-10,0.00047663887,7.990237e-09,7.2823565e-09,4.6573477e-06,0.7109567,3.016951e-06,2.8706497e-06,0.2813161,8.361088e-09
0.035526026,0.00048336908,3.313721e-05,0.0029125365,0.6819244,0.011867718,1.887669e-07,0.0061593074,3.972322e-05,1.8733695e-06,1.671647e-05,0.26067916,7.538517e-05,0.00026444418,8.836576e-06,7.2502285e-06
0.0338419,0.0001760426,3.0174722e-05,0.026422445,0.0003413723,0.0064198505,3.718645e-06,0.0012914365,3.1115116e-05,1.2236045e-05,4.0329403e-05,0.03620454,0.00052644446,0.8943486,0.00030266918,7.093468e-06
0.12938035,8.7826425e-07,0.0038340895,0.00093307224,0.007734706,0.00012534604,3.4812466e-08,0.05150667,8.390457e-06,1.7105956e-05,0.0061054775,0.00039792762,0.0053342837,2.5858923e-05,0.79444146,0.00015444198
6.157948e-05,2.71551e-07,2.7602414e-07,1.0452403e-09,0.9981487,1.3116941e-07,3.3206233e-11,0.00024003143,5.7487067e-11,1.8230594e-08,0.0013388357,0.00013542532,1.0520483e-06,2.359198e-10,7.369558e-05,1.1222383e-07
0.026036372,0.005098007,6.622974e-05,0.0001451985,0.2641625,0.17811193,0.00024923458,0.15764973,8.6613145e-05,0.00681242,0.019710949,0.00432582,0.03018902,0.30161834,0.0043087336,0.0014288642
0.6019388,1.14533805e-07,4.270161e-08,4.780286e-07,0.011324088,6.880934e-05,4.723965e-10,0.047799975,2.6311602e-07,7.813306e-06,9.25569e-05,8.434601e-06,0.33448347,2.1262844e-05,0.00078116974,0.0034728688
0.0059426017,4.8421956e-05,4.2951342e-05,0.050022878,0.06473361,0.011559504,4.0980547e-07,0.024073776,1.12416465e-05,7.4675796e-07,0.00953841,0.18807481,0.00035414437,2.804588e-06,0.64546764,0.00012605081
4.9830425e-05,3.3526185e-06,1.5437597e-07,8.982203e-09,0.9996685,7.305347e-06,7.15869e-11,0.00026424904,2.0510667e-10,2.076598e-10,7.9700885e-07,4.7361677e-06,9.0071234e-07,3.5673633e-10,1.3489384e-07,3.1782058e-08
0.0005632597,0.0067149866,5.0776275e-06,2.7750943e-06,0.9639216,0.020503625,0.00057276926,0.0017464913,1.7079024e-05,8.32072e-05,0.0021072933,0.00058927864,0.0011215861,0.0019607726,5.6354038e-05,3.3838634e-05
6.326433e-05,7.902715e-06,1.23441e-08,0.002441239,0.0007670576,0.9956067,4.1651944e-07,1.7215807e-05,5.066661e-07,1.8869548e-09,3.7858328e-05,0.0010136247,3.1125822e-07,7.91983e-07,4.2665524e-05,3.0400443e-07
0.57838947,1.2061294e-06,0.00073073135,8.590672e-06,0.00035478218,3.445345e-05,1.1103836e-09,0.0073832683,8.692764e-08,3.8872592e-08,0.00029861613,0.38606763,1.8701261e-05,7.4644454e-06,0.026704889,1.1148177e-07
4.4295416e-07,1.472294e-10,4.125239e-06,6.857274e-10,0.99999356,1.9714674e-09,1.4605389e-13,1.7400853e-06,8.110524e-10,2.875888e-11,1.0855617e-07,1.0934984e-10,1.5471716e-09,1.4790559e-12,4.4137574e-09,3.8911177e-09
2.5806284e-07,0.00010237028,1.8569798e-09,0.00024557588,2.4642347e-06,0.9954104,1.252318e-05,3.789052e-05,1.526985e-06,2.1874384e-06,0.0039620996,6.760119e-06,0.00013392461,1.5766975e-05,6.1017254e-05,5.2366986e-06
0.14433856,7.0294736e-05,0.11742046,0.57543427,0.037367783,0.093517736,1.0650616e-07,0.0049788808,0.011284071,0.00020041002,0.00013088188,0.0002902321,0.009042139,0.0051311445,0.0003061804,0.0004868471
0.00059287855,3.766707e-10,1.6027357e-08,1.2711244e-09,1.0285547e-07,6.888565e-08,1.679915e-12,0.00013939744,2.1245819e-10,4.014429e-10,1.5030929e-06,0.046213917,2.1980818e-06,2.2582675e-08,0.9530499,5.3744825e-10
4.710143e-05,0.00031852964,0.007671431,0.0063725193,0.00511339,0.0010115801,3.3363525e-05,0.003008618,1.7227154e-05,0.8678718,0.0020931023,0.0015287615,0.077158175,0.00031987758,0.0060158907,0.021418527
0.001483552,3.1070822e-06,0.00020359513,0.028825585,0.00011630643,0.0018369913,4.0282112e-07,0.0010064619,4.3983786e-05,0.00088856684,0.31802434,0.0115438,0.0012965681,0.00044488313,0.6341934,8.84304e-05
3.7087605e-06,1.4879678e-12,1.1094799e-12,3.2082837e-14,5.5710055e-11,1.4425616e-07,4.621072e-15,0.99989164,5.4777866e-15,3.1694877e-16,1.4071723e-14,2.2937114e-09,0.000103734565,6.3349086e-15,7.2614523e-07,3.1131343e-15
0.00038833456,1.166054e-06,4.2707372e-05,0.05377955,0.0013512623,0.019589584,1.3188492e-07,0.002154731,2.0511113e-06,6.3902075e-06,0.5492979,0.0055381046,0.00013574731,1.3429278e-06,0.36651042,0.0012005552
5.3779837e-05,2.0621628e-05,8.03367e-07,0.00028294034,0.8321891,0.10544318,6.77437e-07,0.0017875013,5.129779e-07,1.1080477e-07,0.030625736,0.0011199791,7.3762562e-06,4.0644807e-07,0.028449235,1.815652e-05
0.0031942695,0.00022474212,0.46000487,0.06042456,0.38229236,0.069844976,7.201737e-07,0.0072144796,0.007552188,0.0016262351,0.00084568834,0.0014176986,0.0039144903,0.00034847917,0.00065255,0.00044173477
4.7109673e-08,6.2072045e-09,0.99414366,1.40884e-08,0.0055769538,8.535078e-07,1.0208645e-08,6.405269e-05,3.9897166e-10,4.3710747e-06,2.5995105e-06,5.661424e-07,0.00013046639,2.991316e-08,7.639479e-05,7.912649e-09
0.03981592,0.0009945924,0.00011243263,0.040140755,0.018542727,0.04998637,1.30139415e-05,0.0038224866,2.4305522e-05,0.0006484768,0.046157885,0.08067942,0.1716444,0.45214504,0.0948766,0.00039565528
1.5602466e-06,7.443916e-10,1.5114777e-07,5.045026e-10,0.99999785,4.6407185e-09,7.6978246e-14,4.031707e-07,3.3286571e-09,4.685513e-11,2.8200217e-08,4.7339858e-11,2.5361175e-09,6.8964235e-12,2.1316197e-10,9.4266674e-09
0.12166448,0.016760152,3.941692e-05,0.0009334327,0.7446217,0.017091105,2.996494e-05,0.020086143,9.744218e-06,1.9353498e-05,0.02710643,0.044322472,0.0014256536,0.0013871229,0.004395703,0.00010714435
0.16200475,0.00057003647,8.829832e-05,0.006667335,0.005977721,0.33785722,8.024275e-06,0.0016378157,2.8888093e-05,5.2803833e-05,0.00512276,0.25838226,0.0027815623,0.16003078,0.05863021,0.00015961457
5.813886e-06,1.9952745e-08,1.8066885e-06,4.7720977e-10,0.99724317,4.6770674e-06,3.4900745e-11,0.002011648,3.0276555e-09,2.1742799e-09,0.00029837497,4.212326e-06,1.8695524e-06,2.2327e-09,0.00042709173,1.2378231e-06
0.17970303,4.2789557e-07,5.808393e-06,2.6399254e-08,0.0004127657,5.830924e-05,6.428106e-11,0.0075463774,9.7869666e-08,6.9904513e-09,7.788401e-07,0.7118952,2.4252216e-05,1.2271534e-05,0.10034062,1.7450407e-08
9.312051e-07,0.0016116695,1.8206038e-07,1.856559e-06,0.9880454,0.0006928215,6.8276586e-07,1.5681787e-06,7.9076864e-07,6.1209244e-06,0.007871365,1.4738646e-06,2.024632e-06,7.081877e-09,0.0017626407,5.266183e-07
2.8288203e-05,1.772172e-08,0.00013900033,2.3167946e-08,0.9778917,2.077106e-06,6.1498105e-11,7.147663e-05,2.0831554e-07,3.961454e-08,0.021786807,5.3012616e-07,5.5894446e-08,5.4207877e-10,7.691438e-05,2.8574511e-06
0.0034650736,2.2201101e-07,0.2610256,5.425112e-06,0.2657446,2.1026997e-05,3.3393147e-07,0.031504743,1.127965e-06,1.491403e-05,0.07576914,0.00044645273,0.00018589738,3.8399153e-07,0.36130065,0.0005143535
0.00027636508,3.2559449e-06,0.027355727,1.3434129e-06,0.6921606,0.00019284581,1.729583e-07,0.001385451,9.356629e-05,3.2736156e-05,0.27713355,2.5437373e-06,9.451811e-07,2.2521717e-06,0.0012624911,9.6230404e-05
5.643925e-05,2.7603681e-07,3.94257e-06,1.8749962e-06,0.042033833,0.001404631,2.1061524e-09,5.9558715e-05,0.00010783126,1.9704203e-05,0.0004923891,4.154202e-07,5.6978715e-05,4.7111897e-07,4.817633e-06,0.95575684
0.00017924429,3.5162483e-07,5.725441e-07,8.116767e-09,0.9782031,3.2980162e-05,2.3731042e-10,0.021503348,3.6103518e-06,1.9610319e-08,7.126083e-06,4.2444074e-07,5.249883e-05,2.5759521e-09,8.739907e-06,8.021917e-06
0.9819478,3.9752873e-10,3.071363e-08,1.6164108e-06,2.3488836e-07,2.8950044e-05,1.44939095e-11,2.9844457e-06,4.4013962e-08,4.9467617e-05,1.1256313e-06,3.3988595e-08,0.0030828963,0.0146974195,8.875549e-07,0.0001864106
2.0579154e-08,3.151606e-05,7.360799e-12,1.3069429e-05,7.5670496e-06,0.9999473,1.3489833e-08,3.1989213e-08,7.6540644e-08,9.6734884e-11,1.776515e-07,5.5136438e-09,3.0526577e-09,2.2782771e-09,1.2647455e-07,7.9566455e-08
0.02116728,1.2355174e-07,1.7704866e-06,3.3467487e-08,0.028420346,7.11257e-05,4.32478e-09,0.95006686,0.00017300739,2.3965205e-07,2.4777873e-05,4.297384e-08,4.1808056e-05,1.720278e-06,9.688633e-07,2.9906838e-05
0.000804083,3.7566883e-06,0.0001895959,0.0003658143,0.00073107687,0.0010555284,4.098465e-07,0.003791956,1.1071277e-05,1.9209212e-05,0.0013529246,0.37014198,0.0035465276,0.0001260347,0.61782736,3.265709e-05
0.0002791586,7.0819844e-08,0.4456938,2.1857632e-07,0.46607348,6.2369622e-06,2.0052067e-09,0.004916613,2.7985787e-05,3.5023893e-07,0.009787966,4.696297e-06,8.795342e-06,3.1953594e-08,0.07319932,1.2560218e-06
1.0292241e-05,3.1177754e-07,3.0502582e-05,9.307465e-06,5.6696696e-05,2.49618e-06,4.637409e-08,0.00022954433,9.028575e-08,4.3032398e-07,0.0015639538,0.0012565864,1.0846997e-05,5.9031663e-06,0.99682283,1.7823042e-07
1.552849e-05,2.701725e-08,4.5634138e-06,1.5062014e-09,0.9890511,1.698116e-05,2.0678691e-11,0.0030123245,3.5812167e-09,3.5246799e-09,0.00030021617,4.2600077e-06,3.8372277e-06,4.02099e-09,0.0075904587,7.565561e-07
0.0010847239,4.2120536e-08,2.3579345e-05,4.7963744e-07,3.2264309e-06,6.3897744e-07,7.750193e-09,9.850735e-05,2.528938e-08,1.2700198e-07,0.018757835,0.002854021,2.7277912e-07,3.6903405e-06,0.9771728,8.680836e-08
5.227179e-08,5.7943865e-08,4.871128e-10,1.0989946e-10,0.99999857,6.894522e-08,3.0257247e-13,6.5908597e-07,1.6812748e-12,5.3482292e-12,5.3931103e-07,7.373479e-10,2.944048e-10,2.4909083e-12,5.0309305e-11,4.6176918e-10
0.021966675,2.5929558e-05,0.00097019656,0.05189504,0.00019310115,0.031937983,7.1011726e-07,0.0010766137,5.2440922e-05,1.2540783e-05,0.00014442705,0.06348719,0.0027704565,0.8245342,0.000850219,8.231654e-05
0.32883206,5.1223224e-06,4.4415824e-06,6.8696268e-06,0.6545403,0.0014010678,3.7877705e-08,0.003041005,7.5724216e-05,4.358935e-05,0.0011406847,0.00032902262,0.00023951827,5.4750566e-05,0.009961695,0.00032402985
0.0117685655,1.5034333e-06,7.0846094e-05,9.1559064e-05,0.45109287,0.00051263947,1.337104e-07,0.4633775,0.0006463952,4.5494176e-05,0.037130542,0.00706053,0.0038828768,1.0125983e-05,0.022801664,0.0015066953
3.013726e-06,4.802679e-10,3.3606245e-08,5.89849e-10,4.719166e-06,2.5403083e-06,1.682862e-11,4.35326e-07,4.282094e-08,1.118753e-07,8.304777e-06,2.1109157e-10,4.146536e-07,3.1956955e-09,4.3300807e-09,0.99998033
0.0061485767,1.6296675e-05,6.320142e-05,5.359256e-06,0.0008891923,0.0034496428,9.716847e-07,0.0032494022,0.0002698033,0.0001231811,0.00024764187,9.091736e-06,0.047667943,0.034503616,0.00022938737,0.90312666
1.086247e-06,4.0717094e-07,2.1787362e-06,2.0999949e-10,0.99529845,1.1254177e-07,2.8853801e-11,0.000115132156,1.8144015e-10,2.0875092e-08,0.004396392,3.6519825e-06,5.3904127e-08,6.746838e-10,0.00018232585,1.9121374e-07
0.02703048,4.690739e-07,0.038712393,0.00044783158,0.0007741581,0.00021518813,1.0109898e-07,0.015967429,2.3423745e-06,8.974954e-05,0.021227228,0.13639776,0.002284323,0.00013196406,0.7566743,4.4242784e-05
2.170166e-06,8.9126224e-05,0.4617949,0.011118199,0.48930153,0.000779163,1.8137076e-05,6.860781e-05,3.4881995e-07,0.0013731904,0.035108946,4.2592736e-05,6.923803e-05,2.9970846e-07,7.803141e-05,0.00015544602
0.18959107,0.018269468,3.7156373e-05,8.016624e-06,0.008830366,0.19673999,4.2737654e-05,0.3354511,4.976546e-05,6.811648e-05,0.073741496,0.03500259,0.001119663,0.13378605,0.0072505875,1.1826263e-05
0.0077292095,0.00011769271,0.0066469093,0.00020592754,0.012958417,0.13914524,3.9408947e-06,0.60867256,0.0136832455,0.0017065214,0.12507282,0.00020079078,0.0006739617,7.600205e-05,0.080421835,0.002684918
0.28083715,3.838773e-08,3.1315605e-05,1.2915655e-05,0.4553284,0.00016558554,1.7278274e-11,0.0047541307,4.3794785e-06,4.2508673e-05,7.9193465e-05,0.00019883744,0.051399607,1.2531702e-06,0.0044690236,0.20267564
0.00086193805,1.5734151e-06,6.594266e-08,2.2323925e-09,0.9879131,4.438576e-05,5.7116245e-10,0.011121417,5.2601877e-07,2.788833e-09,1.5032294e-05,1.7869727e-08,4.9985388e-06,2.225365e-09,6.9851545e-08,3.6942376e-05
3.0345334e-06,1.132161e-06,9.2223935e-08,3.1942823e-06,0.9995128,3.9876075e-05,1.5909766e-09,0.00038686668,1.8892711e-08,1.624614e-08,2.9835312e-05,4.719853e-06,3.3976864e-06,5.2497924e-08,1.4322431e-05,5.8997233e-07
0.0025183596,4.7984497e-07,3.1900003e-09,0.012569968,1.3516656e-05,0.9845744,6.9728525e-09,7.564281e-06,2.8660392e-09,3.5305353e-10,1.7791503e-05,1.9098605e-05,6.300343e-07,2.2287054e-08,0.0002777894,4.2387464e-07
0.10533024,8.3494484e-07,1.26217465e-05,8.2228723e-07,0.3192503,7.258013e-06,4.5612165e-08,0.009944479,7.929382e-09,9.668595e-07,0.082784556,0.0003296601,5.218742e-05,0.00019983754,0.48208573,4.3315669e-07
6.0431303e-05,0.015958196,4.008587e-05,0.23858449,0.0028082284,0.16867194,9.076513e-05,0.0004930197,9.2583505e-06,2.584293e-05,0.5343588,0.00036154487,0.00019714236,2.1353639e-05,0.038295586,2.3257231e-05
0.0035646409,0.004335986,4.712381e-05,0.00039644892,0.3067041,0.48085842,2.6600736e-07,0.032157093,0.00038419943,2.4440445e-05,0.16577572,3.035771e-05,1.6632448e-05,3.3578783e-06,0.0056986054,2.4327417e-06
0.7047296,3.223058e-05,0.00042598892,0.02001864,0.00031780344,0.14042139,1.3895837e-08,0.0013943224,0.00018875014,1.92988e-05,0.0024733357,0.0010103241,0.05828523,0.06268733,0.007576687,0.0004189754
0.00816596,1.2400512e-08,0.11032502,1.1201376e-07,0.17199613,1.39846525e-05,5.340657e-11,0.020725338,4.3998972e-07,3.0688827e-07,0.6263191,6.825394e-05,1.0453245e-05,1.833309e-09,0.06235989,1.49266025e-05
0.0007205356,4.414674e-06,2.4226307e-05,1.637081e-05,0.495386,0.008498296,3.0077707e-08,0.292033,8.85426e-06,1.2937293e-05,0.118959896,0.0022721675,0.001997012,2.883349e-06,0.0268492,0.05321413
0.88234925,0.00078338565,0.0022634058,0.0007318619,0.042295083,0.01469471,4.4896856e-06,0.037109878,5.5997953e-06,1.1378134e-05,0.01458543,0.0011993226,7.7813806e-05,0.003395214,0.0004919084,1.3677629e-06
