couch_0,couch_1,couch_2,couch_3,couch_4
0.00017714086,0.040695615,0.9506885,0.00014215802,0.008296597
0.00095684367,0.35513157,0.44168502,0.009981272,0.19224533
0.47010857,0.51938605,5.9239674e-06,1.1188846e-05,0.010488254
3.1780135e-06,5.475273e-05,0.9997881,0.00011288865,4.110971e-05
7.915099e-06,0.9998838,5.5672367e-06,5.548502e-07,0.00010216769
0.06171232,0.86395586,0.033148605,0.003398479,0.03778463
0.004754849,0.9949673,8.683568e-06,3.5606854e-06,0.00026568587
0.0015316406,0.96352196,9.70827e-05,5.3346903e-05,0.03479606
0.0014212591,0.99856514,5.907599e-08,3.4924607e-08,1.3515938e-05
1.3067797e-06,0.000269437,0.9994665,0.00012813431,0.00013476753
0.072073594,0.014559702,0.8747844,0.03811835,0.0004639177
0.7184872,0.06041077,0.11911089,0.1018286,0.00016264776
0.3682804,0.5943818,0.00014693463,0.000115332085,0.037075475
0.98627174,0.0023623544,0.011225722,0.00011451102,2.5649106e-05
0.0059018624,0.0004472436,0.94544244,0.048206445,2.0433222e-06
0.029918877,0.73905694,0.00056229957,0.00025153815,0.2302104
0.99051005,0.0029841873,0.0062885215,0.00020374575,1.3428035e-05
0.417145,0.030992638,0.55036145,0.0011971078,0.00030377167
2.7219326e-06,2.8403101e-06,0.9999137,2.373341e-05,5.7027934e-05
0.045600448,0.71519583,0.09959042,0.0018415209,0.13777176
0.9990545,0.00027395884,0.00038180116,9.437682e-05,0.00019547406
3.221864e-07,3.8023725e-06,0.9997347,0.00010921995,0.00015194957
0.86346453,0.13650636,1.7025006e-06,1.9209676e-05,8.173772e-06
0.006376075,0.9930566,1.4125179e-06,2.054833e-06,0.0005640158
3.8582144e-05,0.9999386,3.6251274e-07,1.679008e-08,2.2388205e-05
0.0001405134,0.109646186,0.8262059,3.331758e-05,0.06397412
0.002339466,0.50210905,0.4736309,0.0009404893,0.020980086
0.99956447,0.00013313342,0.00011644662,0.00018442559,1.5353913e-06
0.71304554,0.1350753,0.100110896,9.2985094e-05,0.05167529
0.000105534404,0.9817255,0.0179978,3.3991353e-05,0.00013714934
0.0033128306,0.018711837,0.8353792,0.00046246496,0.14213361
0.00040130393,0.9985607,1.8619157e-05,3.6705346e-06,0.0010157623
2.9289122e-05,0.8707868,0.12718311,9.8712684e-05,0.0019020546
0.314428,0.13897952,0.5458626,0.00050590764,0.0002239283
0.009720831,0.2625218,0.51451254,0.00082615745,0.21241865
0.009442656,0.40137893,0.46798736,0.00044235127,0.12074861
0.0027128044,0.00014389835,0.9645827,1.0730327e-05,0.032549925
0.275531,0.4289965,0.27587938,0.004528145,0.015064954
0.08125931,0.9186905,1.1737321e-05,5.7466245e-06,3.273874e-05
0.059598457,0.037552875,0.851654,0.03066665,0.020527953
0.99756914,0.002336949,3.9550926e-07,6.7325154e-06,8.672214e-05
0.0014374178,0.9984825,6.511649e-06,1.5695409e-06,7.202829e-05
4.0420367e-05,1.486133e-05,0.9757185,0.00018103131,0.02404528
0.00010067697,0.9995983,5.1220926e-05,1.1012959e-06,0.0002486912
0.91859794,0.0024413057,0.07477589,0.004146266,3.850716e-05
0.9998827,2.0930763e-06,7.89666e-07,5.6951837e-08,0.00011431047
0.99997544,2.2090276e-07,1.4009574e-05,9.509359e-06,6.5614074e-07
0.036287017,0.96369565,4.884905e-06,7.958643e-06,4.5247584e-06
0.92093176,0.0035581093,0.030377729,0.028383538,0.016748963
0.019516064,0.00013327485,0.003733185,0.00016561255,0.9764519
0.8254474,0.05880925,6.688929e-05,4.685823e-05,0.115629636
0.9894958,0.010376732,9.102865e-05,5.9150575e-06,3.0590476e-05
2.3720702e-05,0.99997413,8.071265e-09,8.058002e-10,2.1510612e-06
6.5284107e-06,0.9999659,3.9450033e-08,1.3435773e-08,2.752086e-05
1.0166009e-05,0.99998295,2.544148e-08,3.1297538e-09,6.8987033e-06
0.020204984,0.0012054861,0.53393763,0.4446513,5.6382515e-07
0.120331675,0.15856123,0.7188469,0.0020948583,0.00016530488
0.034941282,0.42644608,0.5370553,0.0003385744,0.0012187627
0.00072418194,0.9600291,0.0011853165,9.6183256e-05,0.03796516
2.782939e-05,0.9998361,5.3404887e-07,6.2611702e-09,0.00013558546
0.011595122,0.9834216,5.8508986e-06,2.776934e-06,0.004974545
4.024043e-05,0.90315115,9.8282595e-05,7.481104e-07,0.09670953
0.009671823,0.40410343,0.079770155,0.0014137696,0.5050409
0.9990601,6.038583e-05,6.36074e-05,0.000814697,1.1698777e-06
0.24477619,0.41474298,0.088417426,0.25125453,0.00080882094
6.374504e-05,0.99672335,0.003006692,1.6073338e-05,0.00019025998
0.0013666747,0.028784294,0.810154,7.3296294e-05,0.1596217
0.011408738,0.9872433,0.0012422896,5.811413e-05,4.7573845e-05
2.1312673e-05,0.011522116,0.9818764,0.0030330701,0.0035470463
0.972439,0.007897433,0.018406259,0.00028315582,0.0009741426
1.3470359e-05,3.155126e-05,0.85327613,0.14667852,2.7896274e-07
0.01121491,0.98863935,1.7684228e-05,3.8213984e-06,0.00012416951
0.9996964,0.00030196304,9.6822795e-08,3.768781e-07,1.1517158e-06
0.01153957,0.14232227,0.52627814,0.0005958251,0.31926423
0.01468568,0.9801553,6.281579e-08,1.8795409e-07,0.00515869
1.8912518e-05,0.9982298,1.9508689e-06,2.3384018e-07,0.0017491722
0.0002549665,0.9978188,7.7168636e-07,2.6475064e-07,0.0019252903
0.74955326,0.14203416,0.014551925,7.009154e-05,0.09379057
0.0009645568,0.033252046,0.0004984876,1.059244e-06,0.9652838
0.0025924,0.8340858,2.688478e-05,2.8268616e-07,0.1632947
0.3145537,0.07698666,0.5877657,0.0002728364,0.02042105
0.8245048,0.019197684,0.15460397,0.001012732,0.00068084855
0.112800464,0.88661295,8.095224e-06,2.825472e-06,0.0005755814
0.99991083,7.8581776e-05,2.2485633e-08,6.487425e-08,1.0508151e-05
0.005612534,0.9943816,7.093255e-08,6.011752e-08,5.6838394e-06
0.003366212,0.98157203,0.014334801,0.00014124678,0.0005856387
2.2978753e-05,0.99995816,1.1033114e-08,5.716507e-09,1.8872033e-05
5.524421e-06,7.54488e-07,0.99278176,0.0072114873,4.389254e-07
0.0045875446,0.96755475,0.00015906992,4.6007804e-05,0.02765252
0.004039528,0.88863814,0.10569626,0.00015844194,0.0014675434
0.4856739,0.001232097,0.5122612,0.0007862645,4.649198e-05
0.03867771,0.84348667,0.04792812,0.0029243645,0.06698318
1.3762498e-07,2.9922671e-06,0.9721264,0.02782965,4.076683e-05
0.00015014374,0.00018803656,0.6132692,0.38133618,0.0050564683
0.751639,0.24082899,0.000111640264,6.9589887e-06,0.007413315
0.0075651547,0.09805458,0.85069376,0.00028094492,0.04340551
0.0014878204,0.06503296,0.087582126,0.0012892021,0.84460795
0.03681095,0.9167153,0.045997545,0.00015472586,0.00032137698
0.00026555476,0.39214742,0.5048243,0.0006723108,0.10209041
0.0009308663,0.9865933,0.00452097,2.3236295e-05,0.007931545
0.14711711,0.20605318,0.6424324,0.001148284,0.0032490322
8.4049185e-05,0.06350247,0.935401,6.4963235e-05,0.0009475127
0.9975908,0.0013308548,0.0002822481,7.572536e-06,0.0007885314
5.9239774e-05,0.99991596,6.7836714e-07,5.849519e-07,2.3469178e-05
0.5266737,0.00027015636,0.06865488,0.40438142,1.9820283e-05
0.083729565,0.39186162,0.35434774,0.012810409,0.1572507
0.02829588,0.79461,0.007613734,0.00043984802,0.16904065
0.71246153,0.28741774,1.1871504e-05,8.529735e-06,0.000100402096
0.9998517,0.00014751841,1.9529933e-08,3.2245157e-07,3.198788e-07
0.94830465,5.1619772e-05,0.044630166,0.0061734254,0.00084005075
0.0030211995,0.00017415192,0.99597013,0.00082725746,7.25112e-06
0.0020503192,0.021596506,0.8073462,0.16717915,0.0018278732
0.20315215,0.75191075,0.0076712915,0.0005469508,0.03671884
1.2191025e-05,0.99997926,1.5485978e-07,3.984597e-09,8.427284e-06
0.0016639922,0.9965295,0.00027230338,0.00013943049,0.0013947898
2.0604408e-07,8.2011975e-05,0.9987708,0.0011347994,1.212423e-05
8.192464e-05,0.99932706,0.00011732992,6.096029e-07,0.00047304615
0.008880119,0.9901776,0.0007590615,1.7186434e-05,0.00016597904
0.95813787,0.041382242,0.0003666233,1.6584045e-05,9.6724514e-05
1.2282988e-05,0.97654575,0.00020301141,1.3710211e-06,0.023237439
0.07041331,0.92027473,9.950693e-05,8.5842534e-05,0.009126682
0.0022682354,0.99704283,1.4387986e-07,4.732453e-08,0.00068872067
0.0035120086,0.0005107377,0.995492,0.00046704867,1.8190076e-05
0.64075184,0.34384194,0.009084383,0.0061028507,0.00021900744
4.5330842e-05,0.9997303,3.5286578e-06,1.0134724e-05,0.00021065236
0.011640885,0.1938829,0.5729675,3.9517713e-06,0.22150473
0.00062375754,0.99922967,2.145012e-08,2.5850106e-08,0.00014661693
0.7935115,0.20403886,0.0013549952,0.00029184986,0.0008028547
0.0003524486,0.0006390254,0.00096097734,1.3376209e-05,0.9980342
0.00012413046,0.012085744,0.7076182,1.18402e-05,0.28016016
0.00317512,0.18417944,0.52321756,0.00066371297,0.2887642
0.00023813617,0.9947066,0.0048877546,6.3638654e-06,0.00016110073
0.0031586173,0.030338977,0.96038723,0.0017949505,0.0043202383
0.011351116,0.0108557725,0.9384868,6.7721194e-05,0.039238576
1.7843979e-05,0.9996158,6.0873813e-06,3.34928e-07,0.0003598258
0.87848496,0.121513516,1.6449181e-07,9.409436e-07,3.9771143e-07
0.012487011,0.979459,0.0002921515,3.227597e-05,0.0077297064
5.9269158e-05,0.0072623324,0.99077576,0.0017603387,0.00014236059
0.99992836,1.9791642e-05,4.0397417e-06,4.7522208e-05,2.1870066e-07
0.8611566,0.00027827357,0.034425046,0.10412714,1.29471255e-05
0.8680557,0.13087174,0.0009275464,1.3052519e-05,0.00013190022
0.9991417,0.0004901919,0.00024366556,0.00012115375,3.1615953e-06
0.47510263,0.47793654,0.04636326,0.00027566118,0.00032206287
0.056376144,0.020725839,0.9220442,0.00037250912,0.00048130378
8.726756e-08,8.428566e-06,0.9997031,0.00028744873,1.0059681e-06
0.0006921859,0.9653576,0.014514922,1.8187515e-05,0.019417195
5.509895e-06,0.04056147,0.95930886,7.172109e-05,5.2501855e-05
0.16142899,0.005525122,0.805919,0.008426287,0.018700656
0.89233464,0.084505096,0.022686673,3.0288145e-05,0.00044314459
2.2200315e-05,0.11561001,0.00013203088,3.0529875e-06,0.8842327
2.49628e-06,9.209323e-05,0.99533623,0.004563326,5.95261e-06
0.34154502,2.206005e-05,0.39442393,0.26398233,2.6676298e-05
0.018538903,0.9745239,0.0017549921,0.0049896995,0.00019252743
1.4338371e-05,0.9998192,9.15949e-06,1.938918e-07,0.00015713829
0.0010313628,0.008165352,0.9805948,0.010195274,1.3255677e-05
0.27545965,0.48915306,0.19426352,0.00096065644,0.040163092
0.11175604,0.025104044,0.80106264,0.0434309,0.01864634
0.0004908585,0.013571988,0.5288686,4.542198e-05,0.4570231
0.00026402166,2.2715343e-05,0.9939441,0.0056865024,8.2675404e-05
0.0006007908,0.9952859,0.00013051095,7.3980677e-06,0.003975361
0.0020964802,0.9976546,3.8398393e-05,7.318537e-06,0.00020312575
0.90337557,0.07452369,0.0049624396,0.0026917376,0.014446635
0.00020257292,0.9995577,4.2333984e-05,6.7253222e-06,0.00019071386
0.36062148,0.028040344,0.6104034,0.00030469973,0.00063008396
0.04267905,0.11434482,0.83581287,0.0012108297,0.0059525426
0.9996524,0.0003444872,1.249346e-06,8.59115e-09,1.9201148e-06
0.97245693,0.026804022,2.1296542e-05,1.0992808e-05,0.00070664467
0.999342,0.0006120684,3.4151523e-07,3.3190008e-06,4.2116157e-05
0.0009659553,0.922861,0.07132476,0.00052001234,0.0043282113
2.5484851e-05,0.9999738,2.439609e-09,2.746308e-09,7.559903e-07
0.00023617306,0.9948736,0.000114387316,3.6397726e-06,0.004772249
0.9963186,0.0033710003,0.00012071722,0.00017970352,1.0091357e-05
4.4349676e-07,6.112151e-06,0.99996567,2.4747767e-05,3.0006104e-06
0.00746247,0.99248224,5.4968436e-06,5.302696e-07,4.9296963e-05
0.0002938145,0.98632205,0.012911593,4.15501e-06,0.0004684446
0.021443885,0.02123523,0.95569927,0.0012813187,0.00034032122
0.031952724,0.003642437,0.72069174,0.00024819595,0.2434649
0.0001286701,0.9984913,2.9346236e-07,3.0577112e-08,0.0013798437
6.685671e-05,0.9998932,6.9002186e-07,1.5873809e-08,3.9176546e-05
0.0004346462,0.999337,5.105094e-06,1.0261094e-06,0.00022213481
0.0013311682,0.99862623,1.4180046e-05,6.5643945e-07,2.7761884e-05
0.00056598336,0.012742851,1.8616213e-06,4.7854456e-07,0.9866888
0.010787348,0.98908746,1.6229913e-05,3.188284e-05,7.7133926e-05
0.027685907,0.23443532,0.71132386,0.023715068,0.002839796
3.6580826e-05,0.99733895,9.898205e-06,2.8914891e-07,0.002614279
3.7405807e-05,0.9999542,3.1118338e-07,1.2466633e-07,7.831894e-06
0.59465367,0.22824284,0.04403248,0.13277279,0.0002981359
0.12477931,0.43673238,0.3510766,0.0002459394,0.08716577
0.025510577,0.9646295,0.0032189828,1.8880195e-05,0.006622073
0.92940307,0.07049677,2.9795826e-06,5.6074416e-05,4.1142852e-05
0.0006135635,0.9768305,0.0021384612,4.3689724e-05,0.020373888
0.00030741398,0.96995664,0.0012280106,2.5045e-06,0.028505443
0.005498964,0.95507747,0.00032363416,0.00090421457,0.038195718
0.0005127307,0.9440113,0.00034626157,1.2886494e-05,0.05511674
1.8030107e-06,9.161707e-07,0.99985754,0.00013505048,4.7072826e-06
0.00076711015,0.98848677,0.009972666,5.04334e-05,0.0007230333
1.9723828e-05,0.9999646,5.1269875e-08,2.1421775e-07,1.5485426e-05
0.0014861373,0.9274825,9.722676e-05,3.1452628e-06,0.07093118
0.0063674026,0.13147357,0.5301311,0.00021207445,0.33181584
0.95938903,0.04056047,1.3730972e-05,1.4759812e-05,2.20735e-05
0.0006343965,0.9937757,3.708814e-05,7.3077416e-08,0.005552642
0.0011110578,0.017001722,0.9705594,0.0018211105,0.009506735
0.22193062,0.21558958,0.56194276,2.8026308e-05,0.0005090214
0.97130597,0.028544778,2.5913187e-05,7.3713463e-06,0.00011594527
0.019970717,0.0828667,0.8901192,0.006988997,5.440976e-05
0.038623292,0.9583482,2.8030201e-05,4.3411128e-05,0.0029571427
4.731915e-08,1.8804155e-06,0.99910337,0.0008945255,1.3804957e-07
4.5059474e-05,0.99966824,3.5783225e-07,1.9484645e-08,0.00028639182
0.000508882,0.99579924,6.2904815e-06,3.2470052e-06,0.003682302
0.0006907391,0.9501156,9.321439e-05,0.0001747095,0.048925545
0.9875986,0.012216045,1.3522958e-05,1.2872908e-05,0.00015908529
0.06886071,0.113103144,0.8077411,0.005442226,0.0048527224
0.9862105,0.013424638,8.5117405e-05,0.00027378096,5.9055756e-06
0.04262375,0.7494183,0.18760897,0.0008935548,0.019455368
0.00044870138,0.8731228,0.0005024575,3.957388e-05,0.12588643
0.71937656,0.012936756,0.20576915,0.0038147944,0.058102667
0.9603397,0.004614695,0.03332542,0.00010110073,0.0016190315
0.017200384,0.0049266135,0.9772126,0.0002894002,0.0003710653
0.9999956,3.8156045e-06,1.285749e-09,6.823331e-09,5.7671815e-07
9.500612e-06,5.348079e-05,0.9996828,3.126506e-05,0.00022308946
0.9991365,0.0008593321,7.213474e-07,1.7923875e-06,1.6926182e-06
0.21324669,0.24521843,0.5399931,0.00021187602,0.0013299508
0.6852463,0.0025111646,0.0010250869,1.7655044e-05,0.3111998
0.009556679,0.8424355,0.031243544,0.00018040229,0.116583936
0.0044610673,0.003183229,0.95312583,0.03921309,1.6712274e-05
0.016141538,0.7261154,0.0010139374,0.00032430526,0.25640467
0.0032737353,0.38134342,0.5596241,0.0009583256,0.05480046
0.00042113898,0.99957484,1.7502882e-07,2.6691596e-08,3.9401457e-06
5.2285377e-06,0.99946123,7.145289e-06,5.588761e-07,0.0005257506
4.5241133e-05,0.99966526,0.00012080316,1.9453598e-06,0.00016676307
7.615835e-05,0.99975187,1.1122546e-05,2.2938557e-06,0.00015857058
0.17597972,0.8236775,0.00026207237,1.0965096e-05,6.985887e-05
0.9999747,2.5275145e-05,2.8770442e-09,5.3803593e-09,1.888681e-08
0.0009544345,0.99653363,0.0005534405,8.24977e-06,0.0019502697
0.0030979705,0.003009532,0.99120075,0.0022561913,0.00043569054
0.007326761,0.992434,5.7737805e-05,2.6760079e-05,0.00015475682
0.15915486,0.13669243,0.10063015,0.0021214315,0.6014011
0.022952044,0.97195506,0.0049974085,7.29253e-05,2.262389e-05
0.03963384,0.95644426,4.1583457e-06,5.3254116e-06,0.003912444
0.98389626,0.016090166,1.7726154e-09,3.3525471e-09,1.3550078e-05
0.06338531,0.0009791096,0.931407,0.004220894,7.684268e-06
0.108166896,0.06066787,0.78748924,0.043573353,0.000102745566
0.036609992,0.023851959,0.000779319,4.3488067e-06,0.9387544
0.011205028,0.9062425,3.3370412e-05,6.05831e-06,0.08251312
0.00013814356,0.9925884,0.00037780887,2.4966114e-06,0.006893205
0.004689591,9.4852934e-05,0.9704844,0.0010973545,0.023633834
0.00021626477,1.5637262e-06,0.04950421,0.950276,1.9628376e-06
0.0054534916,0.47692087,0.5099102,0.0008453684,0.006870058
6.03563e-06,0.00013277703,5.6994664e-05,1.331396e-07,0.9998041
0.0037985833,0.9909037,0.00034293896,5.8997022e-05,0.004895944
8.359069e-06,0.99522215,1.0442402e-07,1.3228523e-09,0.004769432
0.000759848,0.99801826,7.719747e-05,3.1283137e-06,0.0011415354
0.009652628,0.989449,0.00017126316,2.1593985e-05,0.00070545916
0.7017033,0.272621,2.3614477e-05,0.00017972803,0.025472347
0.031325545,0.31028536,0.28964165,0.0017933705,0.36695406
0.086820565,0.76897526,0.11959011,0.0004255078,0.024188621
0.99998724,1.23022155e-05,1.06873095e-07,1.1937165e-07,2.57099e-07
0.9796805,1.4220503e-05,2.0053072e-05,0.00014256086,0.020142645
0.6501031,0.06564027,2.2647737e-06,9.8743385e-06,0.28424448
0.9999864,1.3050859e-05,1.04761275e-08,3.3902342e-08,5.564875e-07
0.00011081945,0.99966395,4.82105e-06,1.6505404e-06,0.00021882236
0.004712927,0.9945785,6.480893e-05,1.8559324e-05,0.00062518846
1.0121657e-06,5.0667545e-06,0.9999056,5.2078336e-05,3.625858e-05
0.41603163,0.58393943,9.744725e-07,6.322295e-07,2.7368113e-05
0.9040283,0.001503776,0.00025854335,0.000107380474,0.094101965
0.0038083864,0.99487644,4.4935055e-05,2.869218e-06,0.0012673143
0.0014617463,0.9965283,1.5666035e-06,4.1785873e-07,0.0020078456
0.96587455,0.0051979106,0.00084727776,1.0112295e-05,0.028070029
0.42071232,0.29280856,0.28118274,0.0030431035,0.0022532856
9.3289345e-05,0.99986994,1.0012639e-06,6.474147e-07,3.5143912e-05
0.9999585,1.5555193e-05,1.6799233e-05,7.0987876e-06,2.0107573e-06
0.079151295,0.9183301,0.0006630151,0.0005244229,0.0013312578
0.5708247,0.41161922,0.016752688,0.00064751814,0.00015585883
0.009452593,0.16390094,0.8170561,0.009288421,0.00030190035
0.0101073515,0.9896958,5.201449e-06,1.9216072e-06,0.00018983672
4.9400107e-05,2.1134872e-06,0.40666458,0.5932838,1.9306506e-07
0.98664135,0.010712157,0.0006830671,4.224545e-05,0.0019211291
0.9999877,1.1450223e-05,1.0946456e-07,5.450694e-07,8.931937e-08
0.20757334,0.695697,0.01597009,3.166947e-05,0.08072784
0.0026473855,0.08168505,0.52740735,0.00046766485,0.3877926
6.907642e-05,0.99984205,8.4888225e-06,2.9120781e-06,7.7510136e-05
0.019811107,0.15132137,0.12605566,0.00046223038,0.70234966
0.004604991,0.17054613,0.8083383,0.008290158,0.008220369
4.9400107e-05,2.1134872e-06,0.40666458,0.5932838,1.9306506e-07
1.6450076e-06,0.9999672,3.541398e-07,5.4109798e-08,3.0731895e-05
0.005496071,0.26343995,0.094150424,0.00022278479,0.63669086
0.32519606,0.608315,0.008377679,0.0003420876,0.05776924
0.8149816,0.015224012,0.16753514,0.00222869,3.054083e-05
0.24962813,0.7486134,4.3732744e-05,3.6674462e-06,0.0017109982
0.0073515954,0.99182254,8.591135e-06,5.569339e-06,0.000811647
0.020515488,0.8862589,0.091677025,0.0013640283,0.00018461762
5.6708926e-05,0.0006948216,0.9990901,1.3149626e-05,0.00014531323
0.0014835678,0.9985012,4.4636477e-09,1.004886e-08,1.5291014e-05
3.500093e-07,5.4021784e-06,0.9990274,0.0009587548,8.227195e-06
2.7787863e-05,0.99992394,9.1569035e-08,9.982068e-09,4.821391e-05
0.0015631181,0.09614575,0.5487603,0.005090365,0.3484404
0.0012776728,0.002891061,0.99475104,0.0010642848,1.5986858e-05
0.9978732,0.0020668644,2.4461511e-05,1.0349066e-05,2.5048741e-05
0.00013652371,0.99953127,2.4527546e-07,2.1157943e-07,0.00033172275
0.055320777,0.9442552,2.0863063e-06,9.4316465e-06,0.00041244112
0.013147611,0.7998292,0.0029475973,0.0009010757,0.18317461
2.500608e-07,0.9998715,3.3031455e-07,9.183037e-09,0.00012795089
0.0011024284,0.1707732,0.82634366,0.0007390911,0.0010416659
0.0023833287,0.095448464,0.87162757,0.029883157,0.00065748324
0.30695748,0.0069085085,0.6827361,0.003324635,7.3255265e-05
0.00077790534,9.809524e-07,0.99550855,0.003701545,1.1068919e-05
0.004430517,0.9955407,1.0637161e-05,9.611083e-06,8.5841875e-06
0.0010074339,0.99796236,0.00011658073,7.8801335e-05,0.00083490886
0.010744354,0.9808976,0.0028711252,4.744197e-05,0.005439423
4.515274e-05,0.99978465,8.8313425e-07,2.9100687e-07,0.00016917549
0.008868419,0.37780768,0.32230222,0.0052945544,0.28572714
0.029597575,0.013735119,0.92431676,0.032338817,1.1637322e-05
0.3455864,0.54152507,1.2229942e-05,7.330697e-07,0.11287567
0.00026618573,0.04051681,0.95794624,7.518546e-05,0.0011956178
0.56484014,0.4243545,0.00079695263,8.990959e-06,0.009999395
0.022170253,0.23897156,0.63619757,0.0008188098,0.10184178
4.001405e-06,0.0057051736,0.99220896,0.000498673,0.0015832433
3.1209122e-06,0.999899,8.668473e-08,1.4988345e-08,9.772413e-05
2.9103414e-05,9.244222e-05,0.8702184,0.12965888,1.1030635e-06
0.017825643,0.00022517223,0.9670178,0.00585343,0.009077848
0.03946284,0.025154825,0.91381544,0.021543669,2.321679e-05
0.0008487315,0.32547024,0.6580091,0.008638653,0.007033273
0.00045454144,0.9648635,6.6950495e-05,7.30603e-05,0.03454203
0.21391171,0.7843131,1.0096815e-05,6.168961e-05,0.0017034081
4.503926e-05,0.99971443,2.4376326e-05,2.9854807e-06,0.00021306908
0.021992587,0.94299984,0.016129717,0.00076663477,0.018111052
1.8120304e-06,0.9999734,1.2612739e-08,1.3526153e-08,2.4764604e-05
0.001531885,0.99840504,1.0340026e-09,8.389082e-10,6.313884e-05
0.19368394,0.7685735,0.019952215,0.0003974279,0.017392846
0.00015090917,2.6396936e-05,0.9289561,0.07079728,6.9361005e-05
0.95859706,0.039721586,0.0015084493,0.00013786825,3.5205197e-05
3.3780747e-05,0.9999013,8.312167e-07,2.62944e-07,6.386777e-05
0.96152276,0.015031217,0.00038805132,1.3283858e-05,0.02304471
0.000112761816,0.45818236,0.4867317,0.0021097802,0.052863356
0.32847083,0.64446753,0.0141239455,0.0016028684,0.011334794
0.02481027,0.24150297,0.58501583,0.0045363633,0.14413461
7.616808e-06,0.8254972,0.15935855,1.8780621e-06,0.015134757
0.9797505,0.018334521,0.0004327019,0.0014677978,1.4448673e-05
0.9999683,2.3701139e-05,2.0015197e-07,1.9240272e-06,5.8927803e-06
4.233188e-05,0.99969685,2.9272787e-05,3.46288e-06,0.00022811013
6.8740987e-06,0.93386745,4.8121507e-05,1.5685002e-07,0.06607747
0.003497378,0.00017239783,0.0001209265,9.158674e-06,0.99620014
0.010457292,0.98949134,2.8983266e-07,3.0396282e-07,5.0707917e-05
0.9829532,4.3867996e-05,0.0035558247,0.013437016,1.0031888e-05
0.019202601,0.26299086,0.71091115,0.0061551756,0.00074022
0.0044017807,0.48942617,0.47780555,0.0004458471,0.027920624
0.0068138493,0.3937084,0.57518816,0.001538801,0.02275082
0.0001905277,3.6978196e-05,0.2216554,0.7777401,0.00037693523
0.0012869167,0.99835014,1.3159275e-05,6.3501575e-06,0.00034345657
0.012013616,0.06726337,0.9123202,0.0056804996,0.0027223383
0.00040006003,0.9995633,5.1767634e-06,1.8116657e-06,2.9791127e-05
0.008788918,0.95366704,0.0022258263,2.302218e-05,0.03529504
0.014221724,0.98345286,0.0018139572,8.415632e-05,0.00042724516
0.0018983759,0.99807066,7.02088e-06,1.0350911e-06,2.2828517e-05
5.461738e-05,0.99991655,2.2552982e-08,3.2499596e-08,2.888189e-05
0.66579497,0.089526676,0.12667963,0.0044121626,0.113586515
6.48128e-06,0.0010227226,0.9934012,0.005500274,6.9227666e-05
0.0030628946,0.14991191,0.84664255,0.00024422669,0.0001383544
0.99999917,4.461269e-07,7.994344e-08,6.9137e-08,1.2360256e-07
0.008941937,0.1271867,0.86123484,0.0014410078,0.0011954296
0.0069640065,0.34783408,0.4897296,0.0006574687,0.1548148
0.87245566,0.124289945,0.00016264708,0.00013858973,0.0029531375
3.171223e-05,0.0005038217,0.998628,0.0007997977,3.66611e-05
0.015063069,0.9846858,1.1716577e-05,3.6452225e-06,0.00023579496
0.0006734416,0.99810386,7.07016e-07,3.9566805e-07,0.0012215548
0.001608103,0.96438175,0.00862786,5.104793e-05,0.025331281
0.00038379073,0.99961436,4.3753804e-08,1.5325552e-08,1.7971464e-06
0.9891099,0.010783468,8.5100655e-06,4.1274092e-05,5.692278e-05
0.032549538,0.93746424,0.000115570096,6.405198e-05,0.029806716
7.282032e-08,1.0019462e-05,0.9985281,0.0014616447,1.1066244e-07
0.0066026472,0.5235547,0.4299546,0.0009086726,0.038979385
0.023417646,0.23897243,0.0625055,0.00015274869,0.6749517
3.04736e-07,0.70475066,1.3851122e-06,1.1081784e-08,0.29524767
0.008071077,0.045731388,0.66081285,7.356701e-05,0.2853111
3.9075276e-05,0.99908674,5.5944856e-06,4.6060984e-07,0.0008681304
0.002600458,0.07726447,0.8035104,0.002380878,0.11424377
0.9966092,0.0029314298,1.9099795e-09,1.3956561e-08,0.00045940938
0.0026911912,0.9270193,0.0003155116,0.00011575292,0.06985828
0.90435606,0.09292936,9.257209e-05,1.4758291e-05,0.0026072587
0.005339718,0.8057269,0.026526675,5.8673297e-05,0.16234805
0.04341673,0.053616725,0.8985665,0.0043812348,1.8855932e-05
0.0020662954,0.99140716,0.00034092914,8.262446e-06,0.0061772666
2.6905404e-06,0.9999294,6.469763e-08,8.047299e-08,6.762177e-05
0.028369453,0.97054,0.00086342724,1.4116538e-05,0.00021303724
6.619053e-05,0.97466624,0.00025950428,1.3475789e-06,0.025006726
0.004935482,0.80865014,0.00024457084,8.615471e-06,0.18616125
0.00013062576,0.9998448,3.9223733e-07,8.7455895e-08,2.4090603e-05
0.014692603,0.13327351,0.61473733,0.0010930263,0.23620357
0.42987132,0.57004803,6.94807e-06,5.6704466e-05,1.7015558e-05
0.0014521761,3.103044e-05,0.99295515,3.331907e-05,0.0055283983
0.00057883776,0.99791545,0.00033045327,2.1100566e-05,0.0011541221
0.16388099,0.07173896,0.74886984,0.004593948,0.010916241
0.0063132355,0.0011760666,0.025287427,0.0029834313,0.96423984
3.679984e-05,0.99968743,4.467198e-06,3.551804e-07,0.00027102602
0.003560018,0.039565943,0.087217584,6.310746e-06,0.8696501
0.98200065,0.0075449725,3.2695116e-05,0.00054617954,0.009875524
4.7227295e-05,0.9996971,1.0676662e-05,2.0618356e-06,0.00024296263
