,chair_0,chair_1,chair_2,chair_3,chair_4,chair_5,chair_6,chair_7,chair_8,chair_9,chair_10,chair_11,chair_12,chair_13,chair_14,chair_15,couch_0,couch_1,couch_2,couch_3,couch_4,potted_plant_0,potted_plant_1,potted_plant_2,potted_plant_3,potted_plant_4,bed_0,bed_1,bed_2,bed_3,bed_4,bed_5,dining_table_0,dining_table_1,dining_table_2,dining_table_3,dining_table_4,dining_table_5
20,5.817219062009826e-06,0.017410241067409515,1.6721227780180925e-07,1.4213374015525915e-05,2.110810237354599e-05,8.459815035166685e-06,0.00028215916245244443,0.0006257049972191453,2.0002507881144993e-06,0.0005155213293619454,0.0023774136789143085,4.442215504241176e-05,0.00370274530723691,0.9726817607879639,8.594386599725112e-05,0.0022222085390239954,0.9869790077209473,0.0055661313235759735,0.006835266947746277,0.0004238976398482919,0.0001956834748852998,0.026306143030524254,0.2850037217140198,0.48725757002830505,0.006603416986763477,0.19482918083667755,0.0004740595,1.2111064e-05,2.0424493e-05,0.016899375,0.025900822,0.9566933,0.27557805,0.019377382,0.0033987046,0.67877865,0.012042555,0.0108245155
21,2.2646592697128654e-05,0.0017931648762896657,2.3921975298435427e-06,2.0790503185708076e-05,6.699662480968982e-05,0.00038804119685664773,1.1261915489058083e-07,1.9007466107723303e-05,0.0008128679473884404,0.837224006652832,0.0004237781395204365,7.306011298169324e-07,0.11417219042778015,0.0001940681686392054,7.489521976822289e-06,0.04485178738832474,0.7753700017929077,0.04401792213320732,0.14575691521167755,0.006742232013493776,0.028113016858696938,0.0067283325,0.13031171,0.016494486,0.20425853,0.6422069,0.0004305772,6.1393825e-05,0.0013173954,0.6571589,0.042546146,0.2984856,0.32821906,0.6264581,0.002032846,0.034075253,0.0073320107,0.0018826838
22,0.033282570540905,0.00015177261957433075,0.00033136026468127966,0.0014665351482108235,0.4911806881427765,0.0003015046240761876,4.389282821648521e-06,0.23341462016105652,0.059981849044561386,0.0009141013724729419,0.005491794552654028,2.7705587854143232e-05,0.004573838319629431,0.00010728371125878766,0.044681061059236526,0.12408890575170517,0.6405764,0.03394555,0.23875248,0.06945774,0.0172678,0.0007074451,0.031671688,0.6445838,0.18249963,0.14053741,2.3096358e-05,0.018026473,0.8855429,0.00025230425,0.000812714,0.09534242,0.5828208,0.1721683,0.00059828605,0.24105135,0.0026301222,0.0007311126
23,0.02171357162296772,0.000661883968859911,8.054788486333564e-05,3.337695306981914e-05,1.4089721844356973e-05,0.0006082364707253873,3.365164502611151e-08,0.011431107297539711,6.872183462292014e-07,0.0003276171046309173,0.0014514931244775653,0.0005202306201681495,0.4886646568775177,3.4660811252251733e-06,0.4744856059551239,3.301048991488642e-06,0.9644392728805542,0.0020692008547484875,0.025474537163972855,0.00509595824405551,0.002921028295531869,5.670445898431353e-05,0.039633240550756454,0.09350768476724625,0.0005985847092233598,0.8662038445472717,0.0004740595,1.2111064e-05,2.0424493e-05,0.016899375,0.025900822,0.9566933,0.9835445,0.012526655,0.00366346,6.396867e-05,0.00011421627,8.7190325e-05
24,1.7726303281132005e-12,2.5502881328010735e-14,0.9987333416938782,2.6830208194050797e-11,2.724256376041012e-09,4.211362161776755e-13,1.4566459149989441e-10,3.0755636259982566e-08,2.510679771044631e-16,1.4421160099420405e-10,1.6328584534833213e-12,3.2968301866276306e-08,2.04317302632262e-06,7.488111422159632e-14,0.001264691585674882,4.186482364661008e-15,0.731063723564148,0.24492137134075165,0.009368821047246456,0.009231547825038433,0.005414535291492939,3.7878111470490694e-05,0.0038026601541787386,0.14640212059020996,0.8480190634727478,0.0017382862279191613,1.0940213542198762e-05,0.6641315221786499,0.022952696308493614,0.0008555405656807125,0.0001219506302732043,0.3119274079799652,0.72633815,0.014639245,0.00075750786,0.1743297,0.05032512,0.033610284
25,0.11039835214614868,9.208494884660468e-05,0.00035548341111280024,0.5812496542930603,0.19061587750911713,0.004471499938517809,1.5086807252373546e-06,0.0011594145325943828,6.04613778705243e-05,0.00022680133406538516,0.0007897744653746486,4.328459453972755e-06,0.10936485975980759,0.0004592841141857207,0.00031774109811522067,0.0004328661598265171,0.0030423011630773544,0.003922107629477978,0.9910619258880615,0.0017929371679201722,0.00018065237964037806,2.6783655e-05,0.9973569,8.6039865e-05,0.0004316764,0.0020986015,0.041306615,0.00066951645,0.0072906003,0.02990415,0.724938,0.19589117,0.4195277,0.004221614,0.0002705404,0.5708201,0.0037905711,0.0013694651
26,8.943445209297352e-06,0.3879935145378113,5.7379795180168e-05,8.348515621037222e-06,0.003945720847696066,8.380075450986624e-05,1.548674663354177e-05,0.0019439640454947948,1.0041634595836513e-05,0.0005059858085587621,0.11915528774261475,0.469112366437912,0.012846187688410282,6.68675568249455e-07,0.00418798066675663,0.00012453252566047013,0.0006732867,0.0007325987,0.010755116,4.6690006e-06,0.98783433,0.0002155292,0.99121267,0.0003093299,0.0005233098,0.0077391015,0.00018868268,0.0022217727,0.32437238,0.0015662924,0.0011033467,0.67054754,0.24779788,0.00010105658,7.793197e-06,0.7513686,0.00070424046,2.0537962e-05
27,2.681735895748716e-05,3.5064047096966533e-06,7.830321391288919e-10,2.2377720597432926e-05,0.01107347197830677,0.9886159300804138,1.6405241609618315e-09,2.269254991915659e-06,4.7797694691098513e-08,1.2541472749205695e-08,4.704479579231702e-05,1.6105913402952865e-07,2.2877552510180976e-06,3.5279570376189895e-09,3.5940291127189994e-05,0.00017018626385834068,0.3889918327331543,0.32915547490119934,0.06408808380365372,0.005790121387690306,0.21197450160980225,1.0498383744561579e-05,0.004095294047147036,0.0010307651245966554,0.9948400855064392,2.337610931135714e-05,0.00020457707,0.03826327,0.016366571,0.0002916452,0.0026523925,0.9422216,0.0010807469,0.000116752824,2.6682264e-07,0.9986552,0.00010991106,3.7170004e-05
28,0.0002185506309615448,1.563045359809223e-09,0.9855604767799377,4.084574356966186e-06,0.0025774529203772545,1.4721635125169996e-05,3.2390543580618214e-09,0.008893714286386967,7.074012486896208e-10,2.0441361936462954e-09,3.714199863225076e-07,3.8601535834459355e-07,4.098212957615033e-05,4.149915522333458e-09,0.0026891380548477173,1.219721497136561e-07,0.26661622524261475,0.06694688647985458,0.007133179809898138,0.0005847566644661129,0.6587189435958862,0.00031342919101007283,0.4680422246456146,0.00657113641500473,0.5210883617401123,0.003984787967056036,0.02327905,0.0002973732,0.87056655,0.00065738906,0.022728875,0.08247076,0.20032226,0.7620126,0.027236512,9.311795e-05,0.009204538,0.0011309813
29,0.007377661764621735,0.003286417108029127,1.9279978857866809e-07,0.00014481431571766734,0.04224935173988342,0.12779375910758972,3.506465304781159e-07,4.259189881850034e-05,0.002940109698101878,0.00024509947979822755,1.273954012503964e-06,8.910025644581765e-05,0.35140150785446167,0.25069180130958557,1.2368976740617654e-06,0.21373482048511505,0.46289533376693726,0.11220072209835052,0.41056787967681885,0.010603613220155239,0.003732388373464346,0.0016538442578166723,0.06592252105474472,0.011055300012230873,0.7213138937950134,0.20005449652671814,0.010304983,0.00032032814,0.8652615,0.0007978657,0.00989127,0.113424085,0.2696098,0.689258,0.006370549,0.028447183,0.0024423304,0.003872143
30,0.00020823848899453878,1.4396971891983412e-05,4.272553422168812e-09,8.08838231023401e-05,0.00017817271873354912,0.09365560114383698,3.3054377013286285e-08,9.50878131789068e-07,5.8112658734899014e-05,7.438083412125707e-05,8.883480262511512e-08,4.325610234445776e-07,0.09699652343988419,0.7583094835281372,5.286549153993292e-08,0.050422586500644684,0.1310921311378479,0.022918500006198883,0.8397904634475708,0.00484269205480814,0.0013562968233600259,7.935173925943673e-05,0.041365429759025574,0.5390530824661255,0.35758912563323975,0.06191311404109001,8.866962e-06,7.125406e-05,0.015225735,0.0001362198,5.6306373e-05,0.98450154,0.99999917,3.0629676e-07,3.2152198e-07,1.2934488e-07,2.0527922e-08,2.2885869e-09
31,0.00596984475851059,0.018720146268606186,8.039170097617898e-06,0.01250476110726595,0.0022417735308408737,0.04201478511095047,8.14646318758605e-06,7.931274740258232e-05,1.5667417756048962e-05,0.005804532207548618,0.8312199115753174,0.00042293377919122577,0.012062367983162403,0.0678110271692276,6.887644121889025e-05,0.0010479347547516227,0.6009715795516968,0.035578254610300064,0.009794993326067924,0.011508381925523281,0.34214675426483154,8.343033186974935e-06,0.023333149030804634,0.014435472898185253,0.9620267748832703,0.00019624574633780867,0.00076398655,0.8053182,0.01980469,0.0022900503,0.0035316003,0.16829155,0.92962974,0.040855717,0.006418468,0.0070494357,0.014054181,0.0019924126
32,2.1120416931807995e-05,2.2109132260084152e-05,3.129805026258481e-10,1.600580981175881e-05,0.07926452159881592,0.9193648099899292,2.8515807493079137e-09,2.31748686019273e-06,1.4627158861912903e-07,8.216348490464043e-09,0.0003865501785185188,5.272344694162712e-08,1.4880766912028776e-06,2.4915376428680247e-09,2.537280579417711e-06,0.0009183696820400655,0.655238151550293,0.2953931987285614,0.014578597620129585,0.007579779252409935,0.027210228145122528,7.731984510428447e-07,0.0004503167583607137,0.00020493866759352386,0.9993392825126648,4.678939603763865e-06,0.0005205996,0.21263812,0.7786385,0.00043798267,0.0015025375,0.0062622987,0.01914693,0.00079998054,2.5312752e-06,0.9791407,0.0008661743,4.365769e-05
33,5.075012086308561e-05,0.03865726664662361,2.3291027900995687e-05,0.0008367966511286795,0.5979837775230408,0.0005976613028906286,2.451276714054984e-06,8.12793368822895e-05,0.0016292944783344865,0.003072876948863268,0.0001189856484415941,6.180616196616029e-07,0.34549814462661743,0.00044720477308146656,0.001658770488575101,0.009340757504105568,0.5152316093444824,0.04239145666360855,0.2743642032146454,0.02869408205151558,0.13931864500045776,1.6393204305131803e-07,0.029028335586190224,0.010928148403763771,0.9600354433059692,7.86451801104704e-06,1.822308149712626e-05,0.00019766930199693888,0.0020963281858712435,0.0008031913312152028,0.001554991933517158,0.9953296184539795,0.63402796,0.016346544,0.00041732422,0.33864594,0.0015687081,0.0089934785
34,8.943445209297352e-06,0.3879935145378113,5.7379795180168e-05,8.348515621037222e-06,0.003945720847696066,8.380075450986624e-05,1.548674663354177e-05,0.0019439640454947948,1.0041634595836513e-05,0.0005059858085587621,0.11915528774261475,0.469112366437912,0.012846187688410282,6.68675568249455e-07,0.00418798066675663,0.00012453252566047013,0.000184839,0.00042987667,0.01026296,3.1744705e-06,0.9891192,0.00021304528,0.9762067,0.0006075158,0.0009797357,0.021992931,0.00018868268,0.0022217727,0.32437238,0.0015662924,0.0011033467,0.67054754,0.24779788,0.00010105658,7.793197e-06,0.7513686,0.00070424046,2.0537962e-05
35,0.014492210000753403,0.04378101974725723,0.0048240539617836475,0.0013658202951774001,0.03560883179306984,0.020849652588367462,3.3113869903900195e-06,0.005523878615349531,0.0001714993268251419,0.031121952459216118,0.005768091417849064,0.0011332177091389894,0.6393872499465942,0.00015201143105514348,0.15519772469997406,0.04061943292617798,0.260120153427124,0.6763598322868347,0.05729662999510765,0.002990716602653265,0.003232622751966119,4.6560526243411005e-06,0.9928722381591797,0.0023211443331092596,0.0029922169633209705,0.0018097261199727654,0.00018868268,0.0022217727,0.32437238,0.0015662924,0.0011033467,0.67054754,0.90339637,0.011155467,0.073805176,0.010944818,0.00037477227,0.00032330398
36,0.0007261503487825394,0.8585273623466492,1.1348128282406833e-05,0.00456593744456768,0.0021831148769706488,0.02682894840836525,4.432461082615191e-06,0.0025163048412650824,0.00011119336704723537,0.0045817214995622635,0.005925287492573261,0.0003808242327068001,0.012774914503097534,9.426608812646009e-06,0.07899212092161179,0.0018608995014801621,0.874809980392456,0.04433944821357727,0.059624191373586655,0.019015925005078316,0.0022104750387370586,1.392895843110864e-08,0.0013533314922824502,0.00048622876056469977,0.9981426000595093,1.784722007869277e-05,0.0005205996,0.21263812,0.7786385,0.00043798267,0.0015025375,0.0062622987,0.907802,0.004965656,0.0018579728,0.05851319,0.0043975906,0.022463627
37,5.492157697517541e-07,9.494938808529696e-07,1.9843275822495343e-06,4.5796294756428324e-08,8.534462381248886e-07,8.611502266830939e-07,1.5082830486790044e-06,0.999941349029541,5.3738446581519383e-08,5.9589098100332194e-08,4.598819577950053e-05,2.1036221653503162e-07,1.1021950285794446e-06,6.132828644922483e-08,4.424777671374613e-06,4.5899220424416853e-08,0.6410168409347534,0.11813660711050034,0.22283652424812317,0.015525306575000286,0.002484718104824424,1.0605231e-05,0.118166365,0.5001301,0.3805758,0.001117138,3.8040415e-07,1.2486403e-05,3.4649356e-06,6.697744e-06,4.2982902e-07,0.9999765,0.9844096,0.0022195384,0.0007089124,0.012388975,4.1643023e-05,0.00023133878
38,3.7351726405177033e-06,8.924616423655607e-08,2.940635823733828e-08,1.1095209629274905e-05,4.583301294047715e-09,1.7186242757816217e-06,2.647012564693796e-08,6.288100280471554e-07,1.8797565726202947e-09,3.30442219365068e-07,0.9960305094718933,0.00025704808649607003,0.0004967583809047937,6.644743848482904e-07,0.003190313931554556,7.0564997258770745e-06,0.8580315709114075,0.09944594651460648,0.006941245868802071,0.03402625769376755,0.0015550025273114443,0.006620627362281084,0.051116134971380234,0.017024116590619087,0.03374515101313591,0.8914939761161804,0.036447916,0.003847639,0.10036501,0.35842195,0.19559705,0.3053204,0.48063356,0.038662992,0.00040957928,0.47183996,0.0033461151,0.005107876
39,0.0001965071860468015,0.047519564628601074,6.678599220322212e-07,0.0003568180836737156,0.002277411287650466,0.004716665018349886,0.001313461223617196,0.0013657341478392482,0.43154600262641907,0.00032003241358324885,0.0016591422026976943,0.00011570716742426157,0.008143979124724865,0.003468973096460104,0.0003238345088902861,0.496675580739975,0.6934288740158081,0.13069090247154236,0.03311849385499954,0.13695919513702393,0.005802556872367859,0.070996575,0.33680084,0.010450239,0.020212764,0.5615396,1.0548224e-05,0.9903459,0.0011922336,0.00018314901,0.0006419002,0.0076263235,0.32821906,0.6264581,0.002032846,0.034075253,0.0073320107,0.0018826838
